"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,0,0,0,0,4,"Argentina","Argentina",0,2,32,1,"2",1,44271,"DEN 1",0,2,"Preliminar",2018
0,0.87,0.87,0,0,3,"Ecuador","Ecuador",0,2,218,144,"2",1,16625,"DEN",0,144,"Preliminar",2018
0,NA,NA,NA,NA,1,"Canada","Canadá",0,2,124,0,"2",1,0,"  ",0,0,"Preliminar",2018
0,1.3,NA,1.71875,0,3,"Colombia","Colombia",0,2,170,NA,"2",1,49066,"DEN",11,640,"Preliminar",2018
0,0.17,NA,16.666666667,0,5,"Dominican Republic","República Dominicana",0,2,214,NA,"2",1,10767,"DEN",3,18,"Preliminar",2018
0,1.32,1.32,NA,0,4,"Paraguay","Paraguay",0,2,600,90,"1",1,6811,"DEN 1",NA,90,"Preliminar",2018
0,1.66,NA,1.313320826,0,3,"Peru","Perú",0,2,604,NA,"2",1,32165,"DEN",7,533,"Preliminar",2018
0,0,0,NA,NA,5,"Puerto Rico","Puerto Rico",0,2,630,0,"2",1,3663,"  ",0,0,"Preliminar",2018
0,0,0,0,0,1,"United States of America","Estados Unidos de América",0,2,840,1,"2",1,324460,"DEN",0,1,"Preliminar",2018
0,0,0,NA,NA,4,"Uruguay","Uruguay",0,2,858,0,"2",1,3457,"  ",0,0,"Preliminar",2018
0,1.65,0.09,0,0,2,"El Salvador","El Salvador",0,2,222,6,"2",1,6378,"DEN",0,105,"final",2018
0,1.04,0,6.25,0,2,"Honduras","Honduras",0,2,340,0,"2",1,9265,"DEN",6,96,"Preliminar",2018
0,0.27,0.01,0,0,2,"Mexico","México",0,2,484,10,"2",1,129163,"DEN",0,348,"Preliminar",2018
0,18.56,0.39,NA,0,2,"Nicaragua","Nicaragua",0,2,558,24,"2",1,6218,"DEN",NA,1154,"Preliminar",2018
0,0,0,NA,NA,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,2,850,0,"2",1,102,"  ",0,0,"Preliminar",2018
0,NA,NA,NA,NA,6,"Cayman Islands","Islas Caimán",NA,2,136,NA,"-",1,58,"  ",NA,NA,"Preliminar",2018
0,NA,NA,NA,NA,6,"Antigua and Barbuda","Antigua y Barbuda",NA,2,28,NA,"-",1,95,"  ",NA,NA,"Preliminar",2018
0,NA,NA,NA,NA,6,"Trinidad and Tobago","Trinidad y Tobago",NA,2,780,NA,"-",1,1369,"  ",NA,NA,"Preliminar",2018
0,NA,NA,NA,NA,3,"Venezuela","Venezuela",NA,2,862,NA,"-",1,31977,"  ",NA,NA,"Preliminar",2018
0,NA,NA,NA,NA,6,"Martinique","Martinica",NA,2,474,NA,"-",1,385,"  ",NA,NA,"Preliminar",2018
0,NA,NA,NA,NA,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",NA,2,659,NA,"-",1,53,"  ",NA,NA,"Preliminar",2018
