"X0","Incidence_Rate","Lab_Confirm_Incidence_rate","X_SD_D_x100","CFR","ID","Country_or_Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological_Week","Number_of_Records","Population_x_1000","Serotype","Severe_Dengue","Total_of_Dengue_Cases","Type","Year","Week_Cases_Dengue","Week_Range"
0,0,0,NA,NA,6,"Antigua and Barbuda","Antigua y Barbuda",0,5,28,0,"4",1,92,"  ",0,0,"Preliminar",2015
0,0.32,0.01,0,0,4,"Argentina","Argentina",0,5,32,3,"5",1,42155,"DEN 1,4",0,136,"Preliminar",2015
0,0.77,0,0,0,6,"Bahamas","Bahamas",0,5,44,0,"2",1,388,"DEN",0,3,"Preliminar",2015
0,0,0,NA,NA,6,"Bermuda","Bermuda",0,5,60,0,"4",1,70,"  ",0,0,"Preliminar",2015
0,32.9,2.58,0.032832881,0.016,4,"Brazil","Brasil",11,5,76,5248,"5",1,203657,"DEN 1,2,3,4",22,67006,"Preliminar",2015
0,NA,NA,NA,NA,1,"Canada","Canadá",0,5,124,0,"5",1,0,"  ",0,0,"Preliminar",2015
0,22.7,0,1.165273083,0,3,"Colombia","Colombia",0,5,170,0,"5",1,49529,"DEN 1,2,3,4",131,11242,"Preliminar",2015
0,10.82,0,0,0,2,"Costa Rica","Costa Rica",0,5,188,0,"5",1,5002,"DEN 1,2,3",0,541,"Final",2015
0,13.51,2.7,0,0,6,"Dominica","Dominica",0,5,212,2,"5",1,74,"DEN",0,10,"Preliminar",2015
0,3.31,0,0,0,3,"Ecuador","Ecuador",0,5,218,0,"4",1,16226,"DEN 1,2,3,4",0,537,"Preliminar",2015
0,21.29,0.96,0.073099415,0,2,"El Salvador","El Salvador",0,5,222,62,"5",1,6426,"DEN 1,2,3",1,1368,"Preliminar",2015
0,7.45,0.21,0,0,6,"Guadeloupe","Guadalupe",0,5,312,1,"4",1,470,"DEN",0,35,"Preliminar",2015
