"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"1.05","0.00",0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,30,28,0,"30",1,95,"DEN",0,1,"Preliminar",2017
0,"1.01","0.00",0,0,6,"Bahamas","Bahamas",0,30,44,0,"30",1,395,"DEN",0,4,"Preliminar",2017
0,"65.75","9.93",0,0,6,"Barbados","Barbados",0,30,52,29,"28",1,292,"DEN",0,192,"Preliminar",2017
0,"585.07","5.60",0.091157703,0,2,"Belize","Belice",0,30,84,21,"30",1,375,"DEN",2,2194,"Preliminar",2017
0,"80.00","80.00",0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,30,92,28,"20",1,35,"DEN",0,28,"Preliminar",2017
0,"","",NA,NA,1,"Canada","Canadá",0,30,124,0,"30",1,0,"  ",0,0,"Preliminar",2017
0,"39.66","0.00",0,0,6,"Cayman Islands","Islas Caimán",0,30,136,0,"30",1,58,"DEN",0,23,"Preliminar",2017
0,"69.20","",0,0,2,"Costa Rica","Costa Rica",0,30,188,NA,"30",1,4906,"DEN 1,2",0,3395,"final",2017
0,"44.59","0.00",0,0,6,"Dominica","Dominica",0,30,212,0,"28",1,74,"DEN",0,33,"Preliminar",2017
0,"36.56","1.18",0,0,2,"El Salvador","El Salvador",0,30,222,75,"29",1,6378,"DEN 2",0,2332,"Preliminar",2017
0,"71.43","71.43",0,0,6,"Grenada","Granada",0,30,308,80,"28",1,112,"DEN",0,80,"Preliminar",2017
0,"9.76","",0,0,2,"Guatemala","Guatemala",0,30,320,NA,"28",1,16914,"DEN 1,2,3,4",0,1651,"Preliminar",2017
0,"","",NA,NA,6,"Guyana","Guyana",NA,30,328,NA,"-",1,778,"  ",NA,NA,"Preliminar",2017
0,"","",NA,NA,6,"Haiti","Haití",NA,30,332,NA,"-",1,10981,"  ",NA,NA,"Preliminar",2017
0,"39.64","0.00",1.769670569,0,2,"Honduras","Honduras",0,30,340,0,"30",1,9265,"DEN 1,2,3",65,3673,"Preliminar",2017
0,"2.35","0.38",0,0,6,"Jamaica","Jamaica",0,30,388,11,"30",1,2890,"DEN 3",0,68,"Preliminar",2017
0,"18.23","2.33",0.530965933,0.038,2,"Mexico","México",9,30,484,3014,"30",1,129163,"DEN 1,2,3,4",125,23542,"Preliminar",2017
