"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"39.36","3.19",0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,34,28,3,"28",1,94,"DEN 2",0,37,"Preliminar",2016
0,"226.97","19.34",0,0,6,"Bahamas","Bahamas",0,34,44,76,"29",1,393,"DEN",0,892,"Preliminar",2016
0,"378.35","82.82",0,0,6,"Barbados","Barbados",0,34,52,241,"24",1,291,"DEN",0,1101,"Preliminar",2016
0,"15.26","0.27",0,0,2,"Belize","Belice",0,34,84,1,"32",1,367,"DEN 3",0,56,"Preliminar",2016
0,"152.94","152.94",0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,34,92,52,"24",1,34,"DEN",0,52,"Preliminar",2016
0,"","",NA,NA,1,"Canada","Canadá",0,34,124,0,"34",1,0,"  ",0,0,"Final",2016
0,"91.23","91.23",0,0,6,"Cayman Islands","Islas Caimán",0,34,136,52,"30",1,57,"DEN 3",0,52,"Preliminar",2016
0,"328.37","0.00",0,0,2,"Costa Rica","Costa Rica",0,34,188,0,"34",1,4857,"DEN 1,2,3",0,15949,"Final",2016
0,"381.08","0.00",0,0,6,"Dominica","Dominica",0,34,212,0,"32",1,74,"DEN",0,282,"Preliminar",2016
0,"429.73","0.00",0,0,6,"Dominica","Dominica",0,34,212,0,"32",1,74,"0",0,318,"Preliminar",2016
0,"113.20","1.55",2.457956016,0.014,2,"El Salvador","El Salvador",1,34,222,95,"34",1,6146,"DEN 2",171,6957,"Final",2016
0,"103.60","21.62",0,0,6,"Grenada","Granada",0,34,308,24,"28",1,111,"DEN 1",0,115,"Preliminar",2016
0,"35.07","1.98",0.598597571,0,2,"Guatemala","Guatemala",0,34,320,330,"33",1,16673,"DEN 1,2,3,4",35,5847,"Preliminar",2016
0,"39.30","39.30",0,0,6,"Guyana","Guyana",0,34,328,303,"16",1,771,"DEN",0,303,"Preliminar",2016
0,"","",NA,NA,6,"Haiti","Haití",NA,34,332,NA,"-",1,10848,"  ",NA,NA,"Preliminar",2016
0,"230.54","0.78",1.260526455,0.011,2,"Honduras","Honduras",2,34,340,64,"33",1,8190,"DEN",238,18881,"Preliminar",2016
0,"56.01","3.64",0.127388535,0,6,"Jamaica","Jamaica",0,34,388,102,"33",1,2803,"DEN 3,4",2,1570,"Preliminar",2016
0,"48.22","5.83",0.764257268,0.016,2,"Mexico","México",10,34,484,7497,"34",1,128632,"DEN 1,2,3,4",474,62021,"Final",2016
0,"80.00","0.00",0,0,6,"Montserrat","Montserrat",0,34,500,0,"28",1,5,"DEN",0,4,"Preliminar",2016
0,"688.60","56.14",0,0,6,"Aruba","Aruba",0,34,533,64,"29",1,114,"DEN",0,785,"Preliminar",2016
0,"1,001.19","76.42",0,0.018,2,"Nicaragua","Nicaragua",11,34,558,4700,"34",1,6150,"DEN 2",0,61573,"Preliminar",2016
0,"79.35","21.70",0.252684776,0.221,2,"Panama","Panamá",7,34,591,866,"34",1,3990,"DEN 1,2,3",8,3166,"Preliminar",2016
0,"5.03","5.03",0,0,5,"Puerto Rico","Puerto Rico",0,34,630,185,"34",1,3681,"DEN 1,2,3,4",0,185,"Final",2016
0,"6,444.44","1,011.11",0,0,6,"Saint Barthelemy","San Bartolomé",0,34,652,91,"16",1,9,"DEN 1",0,580,"Preliminar",2016
0,"50.00","0.00",0,0,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",0,34,659,0,"32",1,52,"DEN",0,26,"Preliminar",2016
0,"88.24","0.00",0,0,6,"Anguilla","Anguila",0,34,660,0,"32",1,17,"DEN",0,15,"Preliminar",2016
0,"68.29","19.51",0,0,6,"Saint Lucia","Santa Lucía",0,34,662,32,"28",1,164,"DEN 1",0,112,"Preliminar",2016
0,"149.02","2.94",0,0,6,"Saint Vincent and the Grenadines","San Vicente y las Granadinas",0,34,670,3,"28",1,102,"DEN",0,152,"Preliminar",2016
0,"2.55","0.18",0,0,6,"Suriname","Suriname",0,34,740,1,"27",1,548,"DEN 1",0,14,"Preliminar",2016
0,"43.30","0.44",0,0,6,"Trinidad and Tobago","Trinidad y Tobago",0,34,780,6,"32",1,1365,"DEN 1,3",0,591,"Preliminar",2016
0,"537.25","537.25",0,0,6,"Turks and Caicos Islands","Islas Turcas y Caicos",0,34,796,274,"32",1,51,"DEN",0,274,"Preliminar",2016
0,"0.23","0.23",0,0,1,"United States of America","Estados Unidos de América",0,34,840,759,"34",1,324119,"DEN",0,759,"Final",2016
0,"8.74","8.74",0,0,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,34,850,9,"34",1,103,"DEN",0,9,"final",2016
0,"512.20","2.44",0,0,6,"Saint Martin","Isla de San Martín (Francia)",0,34,663,1,"16",1,41,"DEN 2",0,210,"Preliminar",2016
0,"2.82","0.00",0,0,6,"Bermuda","Bermuda",0,34,60,0,"28",1,71,"DEN",0,2,"Preliminar",2016
0,"228.26","5.43",0,0,6,"French Guiana","Guayana Francesa",0,34,254,15,"14",1,276,"DEN 1,2",0,630,"Preliminar",2016
0,"27.60","4.88",0,0,6,"Guadeloupe","Guadalupe",0,34,312,23,"16",1,471,"DEN 1",0,130,"Preliminar",2016
0,"109.09","6.06",0,0,6,"Martinique","Martinica",0,34,474,24,"30",1,396,"DEN 1,2,3",0,432,"Preliminar",2016
0,"175.38","93.98",0,0.014,4,"Argentina","Argentina",11,34,32,41207,"34",1,43847,"DEN 1,4",0,76898,"Final",2016
0,"265.01","32.26",0.166354752,0,3,"Bolivia","Bolivia",0,34,68,3512,"32",1,10888,"DEN",48,28854,"Preliminar",2016
0,"686.45","120.66",0.055401585,0.04,4,"Brazil","Brasil",580,34,76,252864,"32",1,209568,"DEN 1,2,3,4",797,1438587,"Preliminar",2016
0,"0.24","0.00",0,0,4,"Chile","Chile",0,34,152,0,"34",1,18132,"DEN 1",0,43,"Preliminar",2016
0,"176.79","45.01",1.01147501,0.037,3,"Colombia","Colombia",32,34,170,21899,"34",1,48654,"DEN 1,2,3,4",870,86013,"final",2016
0,"74.06","74.06",0.271963079,0.025,3,"Ecuador","Ecuador",3,34,218,12134,"32",1,16385,"DEN 1,2,4",33,12134,"Preliminar",2016
0,"1,011.52","37.71",0.070562293,0.024,4,"Paraguay","Paraguay",16,34,600,2536,"34",1,6725,"DEN 1,3,4",48,68025,"Final",2016
0,"87.05","45.24",0.36877689,0.123,3,"Peru","Perú",34,34,604,14374,"34",1,31774,"DEN 1,2,3",102,27659,"final",2016
