0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,17.39,6.52,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,46,28,6,28,1,92,DEN,0,16,Preliminar,2015
0,,,,,6,Antigua and Barbuda,Antigua y Barbuda,,46,28,,-,1,95,  ,,,Preliminar,2018
0,103.19,3.19,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,46,28,3,44,1,94,DEN 2,0,97,Preliminar,2016
0,1.05,0.00,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,46,28,0,46,1,95,DEN,0,1,Preliminar,2017
0,3.54,0.00,0,0.000,6,Bahamas,Bahamas,0,46,44,0,36,1,395,DEN,0,14,Preliminar,2017
0,2.32,0.26,0,0.000,6,Bahamas,Bahamas,0,46,44,1,30,1,388,DEN,0,9,Preliminar,2015
0,,,,,6,Bahamas,Bahamas,,46,44,,-,1,395,  ,,,Preliminar,2018
0,226.97,19.34,0,0.000,6,Bahamas,Bahamas,0,46,44,76,29,1,393,DEN,0,892,Preliminar,2016
0,,,,,6,Barbados,Barbados,,46,52,,-,1,292,  ,,,Preliminar,2018
0,33.33,5.50,0,0.000,6,Barbados,Barbados,0,46,52,16,32,1,291,DEN 1,0,97,Preliminar,2015
0,473.88,137.80,0,0.000,6,Barbados,Barbados,0,46,52,401,40,1,291,DEN,0,1379,Preliminar,2016
0,136.30,29.11,0,0.000,6,Barbados,Barbados,0,46,52,85,40,1,292,DEN,0,398,Preliminar,2017
0,769.33,12.53,0.069324090,0.000,2,Belize,Belice,0,46,84,47,46,1,375,DEN,2,2885,Preliminar,2017
0,80.46,31.61,0,0.000,2,Belize,Belice,0,46,84,110,32,1,348,DEN 2,0,280,Preliminar,2015
0,,,,,2,Belize,Belice,,46,84,,-,1,375,  ,,,Preliminar,2018
0,52.32,0.27,0,0.000,2,Belize,Belice,0,46,84,1,46,1,367,DEN 3,0,192,Preliminar,2016
0,,,,,6,Virgin Islands (UK),Islas Vírgenes (RU),,46,92,,-,1,35,  ,,,Preliminar,2018
0,312.12,312.12,0.970873786,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,46,92,103,40,1,33,DEN,1,103,Preliminar,2015
0,247.06,238.24,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,46,92,81,40,1,34,DEN,0,84,Preliminar,2016
0,120.00,120.00,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,46,92,42,32,1,35,DEN,0,42,Preliminar,2017
0,,,,,1,Canada,Canadá,0,46,124,0,46,1,0,  ,0,0,Final,2016
0,,,,,1,Canada,Canadá,0,46,124,0,46,1,0,  ,0,0,Preliminar,2017
0,,,,,1,Canada,Canadá,0,46,124,0,46,1,0,  ,0,0,Preliminar,2015
0,,,,,1,Canada,Canadá,0,46,124,0,3,1,0,  ,0,0,Preliminar,2018
0,256.14,3.51,0,0.000,6,Cayman Islands,Islas Caimán,0,46,136,2,44,1,57,DEN 3,0,146,Preliminar,2016
0,39.66,0.00,0,0.000,6,Cayman Islands,Islas Caimán,0,46,136,0,40,1,58,DEN,0,23,Preliminar,2017
0,,,,,6,Cayman Islands,Islas Caimán,,46,136,,-,1,58,  ,,,Preliminar,2018
0,446.37,0.00,0,0.000,2,Costa Rica,Costa Rica,0,46,188,0,46,1,4857,"DEN 1,2,3",0,21680,Final,2016
0,109.34,,0,0.000,2,Costa Rica,Costa Rica,0,46,188,,46,1,4906,"DEN 1,2",0,5364,final,2017
0,255.10,0.00,0.047021944,0.000,2,Costa Rica,Costa Rica,0,46,188,0,46,1,5002,"DEN 1,2,3",6,12760,Final,2015
0,,,,,2,Costa Rica,Costa Rica,,46,188,,-,1,4906,  ,,,Preliminar,2018
0,44.59,0.00,0,0.000,6,Dominica,Dominica,0,46,212,0,28,1,74,DEN,0,33,Preliminar,2017
0,33.78,2.70,0,0.000,6,Dominica,Dominica,0,46,212,2,24,1,74,DEN,0,25,Preliminar,2015
0,,,,,6,Dominica,Dominica,,46,212,,-,1,74,  ,,,Preliminar,2018
0,381.08,0.00,0,0.000,6,Dominica,Dominica,0,46,212,0,32,1,74,DEN,0,282,Preliminar,2016
0,429.73,0.00,0,0.000,6,Dominica,Dominica,0,46,212,0,32,1,74,0,0,318,Preliminar,2016
0,61.74,2.88,0.152361605,0.000,2,El Salvador,El Salvador,0,46,222,184,46,1,6378,DEN 2,6,3938,Preliminar,2017
0,716.76,147.68,0.744697019,0.011,2,El Salvador,El Salvador,5,46,222,9490,46,1,6426,"DEN 1,2,3",343,46059,Preliminar,2015
0,2.56,0.13,0,0.000,2,El Salvador,El Salvador,0,46,222,8,3,1,6378,DEN,0,163,Preliminar,2018
0,136.90,1.89,2.376990730,0.012,2,El Salvador,El Salvador,1,46,222,116,46,1,6146,DEN 2,200,8414,Final,2016
0,9.91,9.91,0,0.000,6,Grenada,Granada,0,46,308,11,32,1,111,DEN,0,11,Preliminar,2015
0,,,,,6,Grenada,Granada,,46,308,,-,1,112,  ,,,Preliminar,2018
0,130.63,54.05,0,0.000,6,Grenada,Granada,0,46,308,60,40,1,111,DEN 1,0,145,Preliminar,2016
0,174.11,174.11,0,0.000,6,Grenada,Granada,0,46,308,195,44,1,112,DEN,0,195,Preliminar,2017
0,,,,,2,Guatemala,Guatemala,,46,320,,-,1,16914,  ,,,Preliminar,2018
0,97.00,7.55,0.221968544,0.057,2,Guatemala,Guatemala,9,46,320,1228,46,1,16255,"DEN 1,2,3,4",35,15768,Preliminar,2015
0,51.09,1.98,0.516553181,0.012,2,Guatemala,Guatemala,1,46,320,330,46,1,16673,"DEN 1,2,3,4",44,8518,Preliminar,2016
0,23.06,8.15,1.820512821,0.359,2,Guatemala,Guatemala,14,46,320,1378,46,1,16914,"DEN 1,2,3,4",71,3900,Preliminar,2017
0,39.30,39.30,0,0.000,6,Guyana,Guyana,0,46,328,303,16,1,771,DEN,0,303,Preliminar,2016
0,0.64,0.00,0,0.000,6,Guyana,Guyana,0,46,328,0,38,1,778,DEN,0,5,Preliminar,2017
0,17.57,17.57,0,0.000,6,Guyana,Guyana,0,46,328,142,24,1,808,DEN,0,142,Preliminar,2015
0,,,,,6,Guyana,Guyana,,46,328,,-,1,778,  ,,,Preliminar,2018
0,0.53,0.00,0,0.000,6,Haiti,Haití,0,46,332,0,22,1,10604,"DEN 1,2,3,4",0,56,Preliminar,2015
0,,,,,6,Haiti,Haití,,46,332,,-,1,10981,  ,,,Preliminar,2018
0,,,,,6,Haiti,Haití,,46,332,,-,1,10848,  ,,,Preliminar,2016
0,,,,,6,Haiti,Haití,,46,332,,-,1,10981,  ,,,Preliminar,2017
0,270.20,0.93,1.360206064,0.014,2,Honduras,Honduras,3,46,340,76,46,1,8190,DEN,301,22129,Preliminar,2016
0,53.19,0.00,2.130681818,0.000,2,Honduras,Honduras,0,46,340,0,45,1,9265,"DEN 1,2,3",105,4928,Preliminar,2017
0,495.37,0.00,2.295710520,0.007,2,Honduras,Honduras,3,46,340,0,46,1,8424,DEN,958,41730,Preliminar,2015
0,1.64,0.00,5.921052632,0.000,2,Honduras,Honduras,0,46,340,0,3,1,9265,DEN,9,152,Preliminar,2018
0,2.42,0.48,0,0.000,6,Jamaica,Jamaica,0,46,388,14,46,1,2890,DEN 3,0,70,Preliminar,2017
0,1.88,0.21,0,0.000,6,Jamaica,Jamaica,0,46,388,6,43,1,2813,DEN 4,0,53,Preliminar,2015
0,,,,,6,Jamaica,Jamaica,,46,388,,-,1,2890,  ,,,Preliminar,2018
0,65.11,3.92,0.109589041,0.000,6,Jamaica,Jamaica,0,46,388,110,43,1,2803,"DEN 3,4",2,1825,Preliminar,2016
0,0.50,0.01,0,0.000,2,Mexico,México,0,46,484,17,3,1,129163,"DEN 1,2",0,649,Preliminar,2018
0,160.96,17.97,2.217999980,0.015,2,Mexico,México,31,46,484,22506,46,1,125236,"DEN 1,2,3,4",4471,201578,Preliminar,2015
0,95.28,12.32,0.598064653,0.012,2,Mexico,México,15,46,484,15846,46,1,128632,"DEN 1,2,3,4",733,122562,Final,2016
0,63.23,9.65,0.401611343,0.033,2,Mexico,México,27,46,484,12469,46,1,129163,"DEN 1,2,3",328,81671,Preliminar,2017
0,0.00,0.00,,,6,Montserrat,Montserrat,0,46,500,0,46,1,5,  ,0,0,Preliminar,2017
0,,,,,6,Montserrat,Montserrat,,46,500,,-,1,5,  ,,,Preliminar,2018
0,0.00,0.00,,,6,Montserrat,Montserrat,0,46,500,0,32,1,5,  ,0,0,Preliminar,2015
0,320.00,0.00,0,0.000,6,Montserrat,Montserrat,0,46,500,0,44,1,5,DEN,0,16,Preliminar,2016
0,,,,,6,Curaçao,Curazao,,46,531,,-,1,150,  ,,,Preliminar,2018
0,,,,,6,Curaçao,Curazao,,46,531,,-,1,150,  ,,,Preliminar,2017
0,581.74,348.70,0,,6,Aruba,Aruba,,46,533,401,32,1,115,DEN,0,669,Preliminar,2017
0,,,,,6,Aruba,Aruba,,46,533,,-,1,115,  ,,,Preliminar,2018
0,,,,,6,Aruba,Aruba,,46,533,,-,1,112,  ,,,Preliminar,2015
0,829.82,68.42,0,0.000,6,Aruba,Aruba,0,46,533,78,41,1,114,DEN,0,946,Preliminar,2016
0,,,,,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",,46,535,,-,1,26,  ,,,Preliminar,2017
0,,,,,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",,46,535,,-,1,26,  ,,,Preliminar,2018
0,"1,332.41",102.07,0,0.020,2,Nicaragua,Nicaragua,16,46,558,6277,46,1,6150,DEN 2,0,81943,Preliminar,2016
0,973.66,38.21,,0.003,2,Nicaragua,Nicaragua,2,46,558,2376,46,1,6218,DEN 2,,60542,Preliminar,2017
0,636.50,43.38,0.022598303,0.023,2,Nicaragua,Nicaragua,9,46,558,2714,46,1,6257,"DEN 2,3",9,39826,Preliminar,2015
0,30.73,0.90,,0.000,2,Nicaragua,Nicaragua,0,46,558,56,3,1,6218,DEN,,1911,Preliminar,2018
0,,,,,2,Panama,Panamá,,46,591,,-,1,4099,  ,,,Preliminar,2018
0,55.62,42.83,0.135256988,0.045,2,Panama,Panamá,1,46,591,1708,45,1,3988,"DEN 1,2,3",3,2218,Preliminar,2015
0,138.35,38.10,0.235507246,0.163,2,Panama,Panamá,9,46,591,1520,46,1,3990,"DEN 1,2,3",13,5520,Preliminar,2016
0,189.36,91.24,0.219015718,0.013,2,Panama,Panamá,1,46,591,3740,46,1,4099,"DEN 1,2,3",17,7762,Preliminar,2017
0,0.25,0.25,0,0.000,5,Puerto Rico,Puerto Rico,0,46,630,9,46,1,3663,DEN 2,0,9,Preliminar,2017
0,0.00,0.00,,,5,Puerto Rico,Puerto Rico,0,46,630,0,3,1,3663,  ,0,0,Preliminar,2018
0,45.22,1.06,0,0.000,5,Puerto Rico,Puerto Rico,0,46,630,39,45,1,3680,"DEN 1,2,3,4",0,1664,Preliminar,2015
0,5.35,5.35,0,0.000,5,Puerto Rico,Puerto Rico,0,46,630,197,46,1,3681,"DEN 1,2,3,4",0,197,Final,2016
0,388.89,0.00,0,0.000,6,Saint Barthelemy,San Bartolomé,0,46,652,0,30,1,9,DEN,0,35,Preliminar,2017
0,88.89,88.89,0,0.000,6,Saint Barthelemy,San Bartolomé,0,46,652,8,37,1,9,DEN,0,8,Preliminar,2015
0,,,,,6,Saint Barthelemy,San Bartolomé,,46,652,,-,1,9,  ,,,Preliminar,2018
0,866.67,644.44,0,0.000,6,Saint Barthelemy,San Bartolomé,0,46,652,58,39,1,9,DEN 1,0,78,Preliminar,2016
0,16.98,0.00,0,0.000,6,Saint Kitts and Nevis,Saint Kitts y Nevis,0,46,659,0,46,1,53,DEN,0,9,Preliminar,2017
0,9.62,1.92,0,0.000,6,Saint Kitts and Nevis,Saint Kitts y Nevis,0,46,659,1,24,1,52,DEN,0,5,Preliminar,2015
0,,,,,6,Saint Kitts and Nevis,Saint Kitts y Nevis,,46,659,,-,1,53,  ,,,Preliminar,2018
0,261.54,0.00,0,0.000,6,Saint Kitts and Nevis,Saint Kitts y Nevis,0,46,659,0,46,1,52,DEN,0,136,Preliminar,2016
0,,,,,6,Anguilla,Anguila,,46,660,,-,1,17,  ,,,Preliminar,2018
0,176.47,0.00,0,0.000,6,Anguilla,Anguila,0,46,660,0,44,1,17,DEN,0,30,Preliminar,2016
0,129.41,11.76,0,,6,Anguilla,Anguila,,46,660,2,40,1,17,DEN,0,22,Preliminar,2017
0,50.00,12.50,0,0.000,6,Anguilla,Anguila,0,46,660,2,28,1,16,DEN,0,8,Preliminar,2015
0,7.93,5.49,0,0.000,6,Saint Lucia,Santa Lucía,0,46,662,9,32,1,164,DEN 1,0,13,Preliminar,2015
0,,,,,6,Saint Lucia,Santa Lucía,,46,662,,-,1,165,  ,,,Preliminar,2018
0,90.85,29.88,0,0.000,6,Saint Lucia,Santa Lucía,0,46,662,49,36,1,164,DEN 1,0,149,Preliminar,2016
0,103.66,29.88,0,0.000,6,Saint Lucia,Santa Lucía,0,46,662,49,36,1,164,DEN 1,0,170,Preliminar,2016
0,23.03,23.03,0,0.000,6,Saint Lucia,Santa Lucía,0,46,662,38,40,1,165,DEN,0,38,Preliminar,2017
0,232.35,6.86,0,0.000,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,0,46,670,7,44,1,102,DEN,0,237,Preliminar,2016
0,2.94,0.00,0,0.000,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,0,46,670,0,36,1,102,DEN,0,3,Preliminar,2017
0,0.97,0.97,0,0.000,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,0,46,670,1,28,1,103,DEN,0,1,Preliminar,2015
0,,,,,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,,46,670,,-,1,102,  ,,,Preliminar,2018
0,,,,,6,Suriname,Suriname,,46,740,,-,1,563,  ,,,Preliminar,2018
0,0.36,0.36,0,0.000,6,Suriname,Suriname,0,46,740,2,21,1,548,DEN,0,2,Preliminar,2015
0,2.37,0.18,0,0.000,6,Suriname,Suriname,0,46,740,1,46,1,548,DEN 1,0,13,Preliminar,2016
0,,,,,6,Suriname,Suriname,,46,740,,-,1,563,  ,,,Preliminar,2017
0,15.05,0.22,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,46,780,3,35,1,1369,DEN,0,206,Preliminar,2017
0,,,,,6,Trinidad and Tobago,Trinidad y Tobago,,46,780,,-,1,1369,  ,,,Preliminar,2018
0,2.08,0.07,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,46,780,1,4,1,1347,DEN 1,0,28,Preliminar,2015
0,121.03,0.66,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,46,780,9,46,1,1365,"DEN 1,3",0,1652,Preliminar,2016
0,813.73,813.73,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,46,796,415,40,1,51,DEN,0,415,Preliminar,2016
0,379.25,379.25,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,46,796,201,40,1,53,DEN,0,201,Preliminar,2017
0,192.00,192.00,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,46,796,96,24,1,50,DEN,0,96,Preliminar,2015
0,,,,,6,Turks and Caicos Islands,Islas Turcas y Caicos,,46,796,,-,1,53,  ,,,Preliminar,2018
0,0.14,0.14,0,0.000,1,United States of America,Estados Unidos de América,0,46,840,471,46,1,325128,DEN,0,471,Preliminar,2015
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,46,840,2,3,1,324460,DEN,0,2,Preliminar,2018
0,0.29,0.29,0,0.000,1,United States of America,Estados Unidos de América,0,46,840,941,46,1,324119,DEN,0,941,Final,2016
0,0.08,0.08,0,0.000,1,United States of America,Estados Unidos de América,0,46,840,271,46,1,324460,DEN,0,271,Preliminar,2017
0,9.71,9.71,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,46,850,10,46,1,103,DEN,0,10,final,2016
0,0.98,0.98,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,46,850,1,46,1,102,DEN,0,1,Preliminar,2017
0,2.88,2.88,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,46,850,3,46,1,104,DEN,0,3,final,2015
0,0.00,0.00,,,6,Virgin Islands (US),Islas Vírgenes (EUA),0,46,850,0,4,1,102,  ,0,0,Preliminar,2018
0,70.73,7.32,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,46,663,3,39,1,41,DEN,0,29,Preliminar,2016
0,373.81,0.00,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,46,663,0,30,1,42,DEN,0,157,Preliminar,2017
0,246.34,148.78,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,46,663,61,37,1,41,DEN,0,101,Preliminar,2015
0,,,,,6,Saint Martin,Isla de San Martín (Francia),,46,663,,-,1,42,  ,,,Preliminar,2018
0,2.82,0.00,0,0.000,6,Bermuda,Bermuda,0,46,60,0,44,1,71,DEN,0,2,Preliminar,2016
0,0.00,0.00,,,6,Bermuda,Bermuda,0,46,60,0,46,1,71,  ,0,0,Preliminar,2017
0,,,,,6,Bermuda,Bermuda,,46,60,,-,1,71,  ,,,Preliminar,2018
0,0.00,0.00,,,6,Bermuda,Bermuda,0,46,60,0,32,1,70,  ,0,0,Preliminar,2015
0,,,,,6,French Guiana,Guayana Francesa,,46,254,,-,1,283,  ,,,Preliminar,2018
0,189.13,3.26,0,0.000,6,French Guiana,Guayana Francesa,0,46,254,9,39,1,276,"DEN 1,2",0,522,Preliminar,2016
0,220.85,0.00,0,0.000,6,French Guiana,Guayana Francesa,0,46,254,0,37,1,283,DEN,0,625,Preliminar,2017
0,359.92,118.70,0,0.000,6,French Guiana,Guayana Francesa,0,46,254,311,37,1,262,"DEN 1,2,4",0,943,Preliminar,2015
0,101.11,0.00,0,0.000,6,Guadeloupe,Guadalupe,0,46,312,0,30,1,450,DEN,0,455,Preliminar,2017
0,7.45,2.98,0,0.000,6,Guadeloupe,Guadalupe,0,46,312,14,37,1,470,DEN,0,35,Preliminar,2015
0,,,,,6,Guadeloupe,Guadalupe,,46,312,,-,1,450,  ,,,Preliminar,2018
0,37.58,3.18,0,0.000,6,Guadeloupe,Guadalupe,0,46,312,15,39,1,471,DEN 1,0,177,Preliminar,2016
0,,,,,6,Martinique,Martinica,,46,474,,-,1,385,  ,,,Preliminar,2018
0,7.39,1.97,0,0.000,6,Martinique,Martinica,0,46,474,8,37,1,406,DEN,0,30,Preliminar,2015
0,39.90,3.28,0,0.000,6,Martinique,Martinica,0,46,474,13,39,1,396,"DEN 1,2,3",0,158,Preliminar,2016
