"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"103.19",3.19,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,44,28,3,"44",1,94,"DEN 2",0,97,"Preliminar",2016
0,"226.97",19.34,0,0,6,"Bahamas","Bahamas",0,44,44,76,"29",1,393,"DEN",0,892,"Preliminar",2016
0,"473.88",137.8,0,0,6,"Barbados","Barbados",0,44,52,401,"40",1,291,"DEN",0,1379,"Preliminar",2016
0,"15.26",0.27,0,0,2,"Belize","Belice",0,44,84,1,"32",1,367,"DEN 3",0,56,"Preliminar",2016
0,"247.06",238.24,0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,44,92,81,"40",1,34,"DEN",0,84,"Preliminar",2016
0,"",NA,NA,NA,1,"Canada","Canadá",0,44,124,0,"44",1,0,"  ",0,0,"Final",2016
0,"256.14",3.51,0,0,6,"Cayman Islands","Islas Caimán",0,44,136,2,"44",1,57,"DEN 3",0,146,"Preliminar",2016
0,"430.92",0,0,0,2,"Costa Rica","Costa Rica",0,44,188,0,"44",1,4857,"DEN 1,2,3",0,20930,"Final",2016
0,"381.08",0,0,0,6,"Dominica","Dominica",0,44,212,0,"32",1,74,"DEN",0,282,"Preliminar",2016
0,"429.73",0,0,0,6,"Dominica","Dominica",0,44,212,0,"32",1,74,"0",0,318,"Preliminar",2016
0,"133.29",1.81,2.282714844,0.012,2,"El Salvador","El Salvador",1,44,222,111,"44",1,6146,"DEN 2",187,8192,"Final",2016
0,"130.63",54.05,0,0,6,"Grenada","Granada",0,44,308,60,"40",1,111,"DEN 1",0,145,"Preliminar",2016
0,"49.61",1.98,0.519888768,0.012,2,"Guatemala","Guatemala",1,44,320,330,"44",1,16673,"DEN 1,2,3,4",43,8271,"Preliminar",2016
0,"39.30",39.3,0,0,6,"Guyana","Guyana",0,44,328,303,"16",1,771,"DEN",0,303,"Preliminar",2016
0,"",NA,NA,NA,6,"Haiti","Haití",NA,44,332,NA,"-",1,10848,"  ",NA,NA,"Preliminar",2016
0,"266.14",0.93,1.357985044,0.014,2,"Honduras","Honduras",3,44,340,76,"44",1,8190,"DEN",296,21797,"Preliminar",2016
0,"65.11",3.92,0.109589041,0,6,"Jamaica","Jamaica",0,44,388,110,"43",1,2803,"DEN 3,4",2,1825,"Preliminar",2016
0,"88.85",11.23,0.600248499,0.01,2,"Mexico","México",11,44,484,14443,"44",1,128632,"DEN 1,2,3,4",686,114286,"Final",2016
0,"320.00",0,0,0,6,"Montserrat","Montserrat",0,44,500,0,"44",1,5,"DEN",0,16,"Preliminar",2016
0,"829.82",68.42,0,0,6,"Aruba","Aruba",0,44,533,78,"41",1,114,"DEN",0,946,"Preliminar",2016
