"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"0.00",0,NA,NA,6,"Antigua and Barbuda","Antigua y Barbuda",0,11,28,0,"4",1,92,"  ",0,0,"Preliminar",2015
0,"1.90",0.12,0,0,4,"Argentina","Argentina",0,11,32,49,"11",1,42155,"DEN 1,4",0,803,"Preliminar",2015
0,"0.77",0,0,0,6,"Bahamas","Bahamas",0,11,44,0,"2",1,388,"DEN",0,3,"Preliminar",2015
0,"0.00",0,NA,NA,6,"Bermuda","Bermuda",0,11,60,0,"4",1,70,"  ",0,0,"Preliminar",2015
0,"30.68",NA,0.798344175,NA,3,"Bolivia","Bolivia",NA,11,68,NA,"11",1,11025,"DEN",27,3382,"Final",2015
0,"110.04",2.58,0.045515192,0.023,4,"Brazil","Brasil",52,11,76,5248,"9",1,203657,"DEN 1,2,3,4",102,224101,"Preliminar",2015
0,"",NA,NA,NA,1,"Canada","Canadá",0,11,124,0,"11",1,0,"  ",0,0,"Preliminar",2015
0,"0.04",0.04,0,0,4,"Chile","Chile",0,11,152,7,"9",1,17924,"DEN",0,7,"Preliminar",2015
0,"48.58",0,1.396392652,0,3,"Colombia","Colombia",0,11,170,0,"11",1,49529,"DEN 1,2,3,4",336,24062,"Preliminar",2015
0,"16.71",0,0,0,2,"Costa Rica","Costa Rica",0,11,188,0,"11",1,5002,"DEN 1,2,3",0,836,"Final",2015
0,"13.51",2.7,0,0,6,"Dominica","Dominica",0,11,212,2,"5",1,74,"DEN",0,10,"Preliminar",2015
0,"18.69",0,0.197823937,0,3,"Ecuador","Ecuador",0,11,218,0,"11",1,16226,"DEN 1,2,3,4",6,3033,"Preliminar",2015
0,"32.31",4.65,0.481695568,0,2,"El Salvador","El Salvador",0,11,222,299,"11",1,6426,"DEN 1,2,3",10,2076,"Preliminar",2015
0,"359.92",35.11,0,0,6,"French Guiana","Guayana Francesa",0,11,254,92,"11",1,262,"DEN 1,2,4",0,943,"Preliminar",2015
0,"7.45",0.64,0,0,6,"Guadeloupe","Guadalupe",0,11,312,3,"8",1,470,"DEN",0,35,"Preliminar",2015
0,"12.94",0.12,0.142585551,0.095,2,"Guatemala","Guatemala",2,11,320,20,"11",1,16255,"DEN 1,2,3,4",3,2104,"Preliminar",2015
0,"102.94",0,3.724630996,0,2,"Honduras","Honduras",0,11,340,0,"11",1,8424,"DEN",323,8672,"Preliminar",2015
0,"0.53",0,0,0,6,"Jamaica","Jamaica",0,11,388,0,"8",1,2813,"DEN 4",0,15,"Preliminar",2015
0,"7.39",0.74,0,0,6,"Martinique","Martinica",0,11,474,3,"8",1,406,"DEN",0,30,"Preliminar",2015
0,"9.41",1.45,3.665054721,0,2,"Mexico","México",0,11,484,1820,"11",1,125236,"DEN 1,2,3,4",432,11787,"Preliminar",2015
0,"104.00",1.45,0,0,2,"Nicaragua","Nicaragua",0,11,558,91,"10",1,6257,"DEN 2,3",0,6507,"Preliminar",2015
0,"8.83",0,0.284090909,0,2,"Panama","Panamá",0,11,591,0,"9",1,3988,"DEN 1,2,3",1,352,"Preliminar",2015
0,"170.17",8.15,0,0,4,"Paraguay","Paraguay",0,11,600,573,"11",1,7033,"DEN 1,2,4",0,11968,"Preliminar",2015
0,"18.24",8.08,0.351864884,0.106,3,"Peru","Perú",6,11,604,2517,"11",1,31161,"DEN 2,3",20,5684,"Preliminar",2015
0,"12.96",0.38,0,0,5,"Puerto Rico","Puerto Rico",0,11,630,14,"11",1,3680,"DEN 1,2,3,4",0,477,"Preliminar",2015
0,"88.89",88.89,0,0,6,"Saint Barthelemy","San Bartolomé",0,11,652,8,"7",1,9,"DEN",0,8,"Preliminar",2015
0,"5.77",0,0,0,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",0,11,659,0,"5",1,52,"DEN",0,3,"Preliminar",2015
0,"18.75",0,0,0,6,"Anguilla","Anguila",0,11,660,0,"4",1,16,"DEN",0,3,"Preliminar",2015
0,"4.27",2.44,0,0,6,"Saint Lucia","Santa Lucía",0,11,662,4,"11",1,164,"DEN 1",0,7,"Preliminar",2015
0,"246.34",92.68,0,0,6,"Saint Martin","Isla de San Martín (Francia)",0,11,663,38,"8",1,41,"DEN",0,101,"Preliminar",2015
0,"2.08",0.07,0,0,6,"Trinidad and Tobago","Trinidad y Tobago",0,11,780,1,"4",1,1347,"DEN 1",0,28,"Preliminar",2015
0,"0.00",0,NA,NA,6,"Turks and Caicos Islands","Islas Turcas y Caicos",0,11,796,0,"4",1,50,"  ",0,0,"Preliminar",2015
0,"0.01",0.01,0,0,1,"United States of America","Estados Unidos de América",0,11,840,38,"11",1,325128,"DEN",0,38,"Preliminar",2015
