"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"15.22","6.52",0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,27,28,6,"20",1,92,"DEN",0,14,"Preliminar",2015
0,"1.29","0.26",0,0,6,"Bahamas","Bahamas",0,27,44,1,"12",1,388,"DEN",0,5,"Preliminar",2015
0,"33.33","5.50",0,0,6,"Barbados","Barbados",0,27,52,16,"20",1,291,"DEN 1",0,97,"Preliminar",2015
0,"31.61","31.61",0,0,2,"Belize","Belice",0,27,84,110,"16",1,348,"DEN 2",0,110,"Preliminar",2015
0,"118.18","81.82",0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,27,92,27,"20",1,33,"DEN",0,39,"Preliminar",2015
0,"","",NA,NA,1,"Canada","Canadá",0,27,124,0,"27",1,0,"  ",0,0,"Preliminar",2015
0,"47.68","0.00",0,0,2,"Costa Rica","Costa Rica",0,27,188,0,"27",1,5002,"DEN 1,2,3",0,2385,"Final",2015
0,"33.78","2.70",0,0,6,"Dominica","Dominica",0,27,212,2,"24",1,74,"DEN",0,25,"Preliminar",2015
0,"168.24","33.80",0.656738507,0,2,"El Salvador","El Salvador",0,27,222,2172,"27",1,6426,"DEN 1,2,3",71,10811,"Preliminar",2015
0,"6.31","6.31",0,0,6,"Grenada","Granada",0,27,308,7,"20",1,111,"DEN",0,7,"Preliminar",2015
0,"54.27","1.40",0.068011789,0.045,2,"Guatemala","Guatemala",4,27,320,227,"27",1,16255,"DEN 1,2,3,4",6,8822,"Preliminar",2015
0,"17.57","17.57",0,0,6,"Guyana","Guyana",0,27,328,142,"24",1,808,"DEN",0,142,"Preliminar",2015
0,"0.53","0.00",0,0,6,"Haiti","Haití",0,27,332,0,"22",1,10604,"DEN 1,2,3,4",0,56,"Preliminar",2015
0,"357.75","0.00",2.133589939,0,2,"Honduras","Honduras",0,27,340,0,"27",1,8424,"DEN",643,30137,"Preliminar",2015
0,"1.03","0.11",0,0,6,"Jamaica","Jamaica",0,27,388,3,"27",1,2813,"DEN 4",0,29,"Preliminar",2015
0,"44.41","5.29",2.348076232,0.018,2,"Mexico","México",10,27,484,6620,"27",1,125236,"DEN 1,2,3,4",1306,55620,"Preliminar",2015
0,"0.00","0.00",NA,NA,6,"Montserrat","Montserrat",0,27,500,0,"24",1,5,"  ",0,0,"Preliminar",2015
0,"","",NA,NA,6,"Aruba","Aruba",NA,27,533,NA,"-",1,112,"  ",NA,NA,"Preliminar",2015
0,"236.31","4.17",0,0,2,"Nicaragua","Nicaragua",0,27,558,261,"27",1,6257,"DEN 2,3",0,14786,"Preliminar",2015
0,"23.29","13.06",0,0,2,"Panama","Panamá",0,27,591,521,"27",1,3988,"DEN 1,2,3",0,929,"Preliminar",2015
0,"25.19","0.87",0,0,5,"Puerto Rico","Puerto Rico",0,27,630,32,"26",1,3680,"DEN 1,2,3,4",0,927,"Preliminar",2015
0,"88.89","88.89",0,0,6,"Saint Barthelemy","San Bartolomé",0,27,652,8,"25",1,9,"DEN",0,8,"Preliminar",2015
0,"9.62","1.92",0,0,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",0,27,659,1,"24",1,52,"DEN",0,5,"Preliminar",2015
0,"50.00","12.50",0,0,6,"Anguilla","Anguila",0,27,660,2,"20",1,16,"DEN",0,8,"Preliminar",2015
0,"7.93","5.49",0,0,6,"Saint Lucia","Santa Lucía",0,27,662,9,"27",1,164,"DEN 1",0,13,"Preliminar",2015
0,"0.00","0.00",NA,NA,6,"Saint Vincent and the Grenadines","San Vicente y las Granadinas",0,27,670,0,"24",1,103,"  ",0,0,"Preliminar",2015
0,"0.36","0.36",0,0,6,"Suriname","Suriname",0,27,740,2,"21",1,548,"DEN",0,2,"Preliminar",2015
0,"2.08","0.07",0,0,6,"Trinidad and Tobago","Trinidad y Tobago",0,27,780,1,"4",1,1347,"DEN 1",0,28,"Preliminar",2015
0,"192.00","192.00",0,0,6,"Turks and Caicos Islands","Islas Turcas y Caicos",0,27,796,96,"24",1,50,"DEN",0,96,"Preliminar",2015
0,"0.06","0.06",0,0,1,"United States of America","Estados Unidos de América",0,27,840,195,"27",1,325128,"DEN",0,195,"Preliminar",2015
0,"2.88","2.88",0,0,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,27,850,3,"27",1,104,"DEN",0,3,"final",2015
0,"246.34","102.44",0,0,6,"Saint Martin","Isla de San Martín (Francia)",0,27,663,42,"25",1,41,"DEN",0,101,"Preliminar",2015
0,"0.00","0.00",NA,NA,6,"Bermuda","Bermuda",0,27,60,0,"20",1,70,"  ",0,0,"Preliminar",2015
0,"359.92","118.70",0,0,6,"French Guiana","Guayana Francesa",0,27,254,311,"24",1,262,"DEN 1,2,4",0,943,"Preliminar",2015
0,"7.45","1.49",0,0,6,"Guadeloupe","Guadalupe",0,27,312,7,"25",1,470,"DEN",0,35,"Preliminar",2015
0,"7.39","1.97",0,0,6,"Martinique","Martinica",0,27,474,8,"25",1,406,"DEN",0,30,"Preliminar",2015
0,"6.25","0.58",0,0,4,"Argentina","Argentina",0,27,32,244,"27",1,42155,"DEN 1,4",0,2636,"Preliminar",2015
0,"198.81","",0.310233131,NA,3,"Bolivia","Bolivia",NA,27,68,NA,"27",1,11025,"DEN",68,21919,"Final",2015
0,"616.19","176.93",0.079288744,0.042,4,"Brazil","Brasil",530,27,76,360331,"26",1,203657,"DEN 1,2,3,4",995,1254907,"Preliminar",2015
0,"0.04","0.04",0,0,4,"Chile","Chile",0,27,152,7,"9",1,17924,"DEN",0,7,"Preliminar",2015
0,"107.62","0.00",1.253236276,0.068,3,"Colombia","Colombia",36,27,170,0,"27",1,49529,"DEN 1,2,3,4",668,53302,"Preliminar",2015
0,"70.22","2.55",0.105318589,0.018,3,"Ecuador","Ecuador",2,27,218,414,"17",1,16226,"DEN 1,2,3,4",12,11394,"Preliminar",2015
0,"522.78","53.12",0.013599151,0.005,4,"Paraguay","Paraguay",2,27,600,3736,"27",1,7033,"DEN 1,2,4",5,36767,"Preliminar",2015
0,"99.38","46.40",0.329372255,0.103,3,"Peru","Perú",32,27,604,14459,"26",1,31161,"DEN 2,3",102,30968,"Preliminar",2015
0,"0.00","0.00",NA,NA,4,"Uruguay","Uruguay",0,27,858,0,"27",1,3430,"  ",0,0,"Preliminar",2015
0,"","",NA,NA,3,"Venezuela","Venezuela",NA,27,862,NA,"-",1,31293,"  ",NA,NA,"Preliminar",2015
0,"","",NA,NA,5,"Cuba","Cuba",NA,27,192,NA,"-",1,11249,"  ",NA,NA,"Preliminar",2015
