0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,15.22,15.22,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,52,28,14,52,1,92,DEN,0,14,Preliminar,2015
0,,,,,6,Antigua and Barbuda,Antigua y Barbuda,,52,28,,-,1,95,  ,,,Preliminar,2018
0,109.57,3.19,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,52,28,3,52,1,94,DEN 2,0,103,Preliminar,2016
0,1.05,0.00,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,52,28,0,48,1,95,DEN,0,1,Preliminar,2017
0,3.54,0.00,0,0.000,6,Bahamas,Bahamas,0,52,44,0,36,1,395,DEN,0,14,Preliminar,2017
0,2.58,0.77,0,0.000,6,Bahamas,Bahamas,0,52,44,3,52,1,388,DEN,0,10,Preliminar,2015
0,,,,,6,Bahamas,Bahamas,,52,44,,-,1,395,  ,,,Preliminar,2018
0,20.87,0.25,0,0.000,6,Bahamas,Bahamas,0,52,44,1,52,1,393,DEN,0,82,Preliminar,2016
0,,,,,6,Barbados,Barbados,,52,52,,-,1,292,  ,,,Preliminar,2018
0,134.36,40.89,0.255754476,0.256,6,Barbados,Barbados,1,52,52,119,52,1,291,DEN 1,1,391,Preliminar,2015
0,492.44,147.42,0,0.000,6,Barbados,Barbados,0,52,52,429,52,1,291,DEN,0,1433,Preliminar,2016
0,136.30,29.11,0,0.000,6,Barbados,Barbados,0,52,52,85,40,1,292,DEN,0,398,Preliminar,2017
0,789.33,12.53,0.067567568,0.000,2,Belize,Belice,0,52,84,47,52,1,375,DEN,2,2960,Preliminar,2017
0,"1,346.84",146.26,2.474930659,0.000,2,Belize,Belice,0,52,84,509,52,1,348,DEN 2,116,4687,Preliminar,2015
0,,,,,2,Belize,Belice,,52,84,,-,1,375,  ,,,Preliminar,2018
0,52.32,0.27,0,0.000,2,Belize,Belice,0,52,84,1,46,1,367,DEN 3,0,192,Preliminar,2016
0,,,,,6,Virgin Islands (UK),Islas Vírgenes (RU),,52,92,,-,1,35,  ,,,Preliminar,2018
0,312.12,312.12,0.970873786,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,52,92,103,40,1,33,DEN,1,103,Preliminar,2015
0,294.12,317.65,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,52,92,108,52,1,34,DEN,0,100,Preliminar,2016
0,191.43,191.43,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,52,92,67,48,1,35,DEN,0,67,Preliminar,2017
0,,,,,1,Canada,Canadá,0,52,124,0,52,1,0,  ,0,0,Final,2016
0,,,,,1,Canada,Canadá,0,52,124,0,52,1,0,  ,0,0,Preliminar,2017
0,,,,,1,Canada,Canadá,0,52,124,0,52,1,0,  ,0,0,Preliminar,2015
0,,,,,1,Canada,Canadá,0,52,124,0,3,1,0,  ,0,0,Preliminar,2018
0,263.16,3.51,0,0.000,6,Cayman Islands,Islas Caimán,0,52,136,2,52,1,57,DEN 3,0,150,Preliminar,2016
0,53.45,0.00,0,0.000,6,Cayman Islands,Islas Caimán,0,52,136,0,48,1,58,DEN,0,31,Preliminar,2017
0,,,,,6,Cayman Islands,Islas Caimán,,52,136,,-,1,58,  ,,,Preliminar,2018
0,480.11,0.00,0.090055320,0.000,2,Costa Rica,Costa Rica,0,52,188,0,52,1,4857,"DEN 1,2,3",21,23319,Final,2016
0,113.35,,0,0.000,2,Costa Rica,Costa Rica,0,52,188,,52,1,4906,"DEN 1,2",0,5561,final,2017
0,347.74,0.00,0.034494653,0.000,2,Costa Rica,Costa Rica,0,52,188,0,52,1,5002,"DEN 1,2,3",6,17394,Final,2015
0,,,,,2,Costa Rica,Costa Rica,,52,188,,-,1,4906,  ,,,Preliminar,2018
0,44.59,0.00,0,0.000,6,Dominica,Dominica,0,52,212,0,28,1,74,DEN,0,33,Preliminar,2017
0,51.35,14.86,0,0.000,6,Dominica,Dominica,0,52,212,11,52,1,74,DEN,0,38,Preliminar,2015
0,,,,,6,Dominica,Dominica,,52,212,,-,1,74,  ,,,Preliminar,2018
0,474.32,8.11,0,0.000,6,Dominica,Dominica,0,52,212,6,52,1,74,DEN,0,351,Preliminar,2016
0,67.42,3.64,0.162790698,0.000,2,El Salvador,El Salvador,0,52,222,232,52,1,6378,DEN 2,7,4300,Preliminar,2017
0,780.72,155.59,0.727540912,0.012,2,El Salvador,El Salvador,6,52,222,9998,52,1,6426,"DEN 1,2,3",365,50169,Preliminar,2015
0,2.56,0.13,0,0.000,2,El Salvador,El Salvador,0,52,222,8,3,1,6378,DEN,0,163,Preliminar,2018
0,143.00,2.02,2.343838890,0.011,2,El Salvador,El Salvador,1,52,222,124,52,1,6146,DEN 2,206,8789,Final,2016
0,22.52,22.52,0,0.000,6,Grenada,Granada,0,52,308,25,52,1,111,DEN,0,25,Preliminar,2015
0,,,,,6,Grenada,Granada,,52,308,,-,1,112,  ,,,Preliminar,2018
0,136.04,68.47,0,0.000,6,Grenada,Granada,0,52,308,76,52,1,111,DEN 1,0,151,Preliminar,2016
0,174.11,174.11,0,0.000,6,Grenada,Granada,0,52,308,195,44,1,112,DEN,0,195,Preliminar,2017
0,,,,,2,Guatemala,Guatemala,,52,320,,-,1,16914,  ,,,Preliminar,2018
0,111.09,7.55,0.276885591,0.050,2,Guatemala,Guatemala,9,52,320,1228,52,1,16255,"DEN 1,2,3,4",50,18058,Preliminar,2015
0,53.04,1.98,0.531433740,0.011,2,Guatemala,Guatemala,1,52,320,330,52,1,16673,"DEN 1,2,3,4",47,8844,Preliminar,2016
0,24.33,8.15,1.724975705,0.340,2,Guatemala,Guatemala,14,52,320,1378,49,1,16914,"DEN 1,2,3,4",71,4116,Preliminar,2017
0,39.30,39.30,0,0.000,6,Guyana,Guyana,0,52,328,303,52,1,771,DEN,0,303,Preliminar,2016
0,0.64,0.00,0,0.000,6,Guyana,Guyana,0,52,328,0,38,1,778,DEN,0,5,Preliminar,2017
0,48.02,48.02,0,0.000,6,Guyana,Guyana,0,52,328,388,52,1,808,DEN,0,388,Preliminar,2015
0,,,,,6,Guyana,Guyana,,52,328,,-,1,778,  ,,,Preliminar,2018
0,1.23,0.12,0,0.000,6,Haiti,Haití,0,52,332,13,52,1,10604,"DEN 1,2,3,4",0,130,Preliminar,2015
0,,,,,6,Haiti,Haití,,52,332,,-,1,10981,  ,,,Preliminar,2018
0,,,,,6,Haiti,Haití,,52,332,,-,1,10848,  ,,,Preliminar,2016
0,,,,,6,Haiti,Haití,,52,332,,-,1,10981,  ,,,Preliminar,2017
0,280.35,0.93,1.363181046,0.013,2,Honduras,Honduras,3,52,340,76,52,1,8190,DEN,313,22961,Preliminar,2016
0,56.31,0.00,2.415181139,0.000,2,Honduras,Honduras,0,52,340,0,52,1,9265,"DEN 1,2,3",126,5217,Preliminar,2017
0,532.22,0.00,2.368738011,0.011,2,Honduras,Honduras,5,52,340,0,52,1,8424,DEN,1062,44834,Preliminar,2015
0,1.64,0.00,5.921052632,0.000,2,Honduras,Honduras,0,52,340,0,3,1,9265,DEN,9,152,Preliminar,2018
0,2.42,0.48,0,0.000,6,Jamaica,Jamaica,0,52,388,14,52,1,2890,DEN 3,0,70,Preliminar,2017
0,3.13,0.50,0,0.000,6,Jamaica,Jamaica,0,52,388,14,52,1,2813,DEN 4,0,88,Preliminar,2015
0,,,,,6,Jamaica,Jamaica,,52,388,,-,1,2890,  ,,,Preliminar,2018
0,80.95,5.49,0.132216836,0.000,6,Jamaica,Jamaica,0,52,388,154,52,1,2803,"DEN 3,4",3,2269,Preliminar,2016
0,0.76,0.03,0,0.000,2,Mexico,México,0,52,484,44,4,1,129163,"DEN 1,2",0,988,Preliminar,2018
0,175.34,21.29,2.488239607,0.019,2,Mexico,México,42,52,484,26665,52,1,125236,"DEN 1,2,3,4",5464,219593,Preliminar,2015
0,101.12,13.83,0.619671098,0.026,2,Mexico,México,34,52,484,17795,52,1,128632,"DEN 1,2,3,4",806,130069,Final,2016
0,69.60,10.95,0.417162627,0.038,2,Mexico,México,34,52,484,14138,52,1,129163,"DEN 1,2,3",375,89893,Preliminar,2017
0,0.00,0.00,,,6,Montserrat,Montserrat,0,52,500,0,48,1,5,  ,0,0,Preliminar,2017
0,,,,,6,Montserrat,Montserrat,,52,500,,-,1,5,  ,,,Preliminar,2018
0,0.00,0.00,,,6,Montserrat,Montserrat,0,52,500,0,52,1,5,  ,0,0,Preliminar,2015
0,500.00,0.00,0,0.000,6,Montserrat,Montserrat,0,52,500,0,48,1,5,DEN,0,25,Preliminar,2016
0,,,,,6,Curaçao,Curazao,,52,531,,-,1,150,  ,,,Preliminar,2018
0,,,,,6,Curaçao,Curazao,,52,531,,-,1,150,  ,,,Preliminar,2017
0,"1,543.48",11.30,0,,6,Aruba,Aruba,,52,533,13,50,1,115,DEN,0,1775,Preliminar,2017
0,,,,,6,Aruba,Aruba,,52,533,,-,1,115,  ,,,Preliminar,2018
0,299.11,183.93,0,0.000,6,Aruba,Aruba,0,52,533,206,52,1,112,DEN,0,335,Preliminar,2015
0,"1,157.02",90.35,0,0.000,6,Aruba,Aruba,0,52,533,103,52,1,114,DEN,0,1319,Preliminar,2016
0,,,,,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",,52,535,,-,1,26,  ,,,Preliminar,2017
0,,,,,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",,52,535,,-,1,26,  ,,,Preliminar,2018
0,"1,436.10",107.30,0,0.018,2,Nicaragua,Nicaragua,16,52,558,6599,52,1,6150,DEN 2,0,88320,Preliminar,2016
0,"1,040.72",40.38,,0.003,2,Nicaragua,Nicaragua,2,52,558,2511,52,1,6218,DEN 2,,64712,Preliminar,2017
0,788.33,65.24,0.030409926,0.030,2,Nicaragua,Nicaragua,15,52,558,4082,52,1,6257,"DEN 2,3",15,49326,Preliminar,2015
0,30.73,0.90,,0.000,2,Nicaragua,Nicaragua,0,52,558,56,3,1,6218,DEN,,1911,Preliminar,2018
0,,,,,2,Panama,Panamá,,52,591,,-,1,4099,  ,,,Preliminar,2018
0,83.93,49.47,0.179265013,0.120,2,Panama,Panamá,4,52,591,1973,52,1,3988,"DEN 1,2,3",6,3347,Preliminar,2015
