"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"39.36",3.19,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,40,28,3,"36",1,94,"DEN 2",0,37,"Preliminar",2016
0,"226.97",19.34,0,0,6,"Bahamas","Bahamas",0,40,44,76,"29",1,393,"DEN",0,892,"Preliminar",2016
0,"473.88",137.8,0,0,6,"Barbados","Barbados",0,40,52,401,"40",1,291,"DEN",0,1379,"Preliminar",2016
0,"15.26",0.27,0,0,2,"Belize","Belice",0,40,84,1,"32",1,367,"DEN 3",0,56,"Preliminar",2016
0,"247.06",238.24,0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,40,92,81,"40",1,34,"DEN",0,84,"Preliminar",2016
0,"",NA,NA,NA,1,"Canada","Canadá",0,40,124,0,"40",1,0,"  ",0,0,"Final",2016
0,"189.47",1.75,0,0,6,"Cayman Islands","Islas Caimán",0,40,136,1,"36",1,57,"DEN 3",0,108,"Preliminar",2016
0,"397.76",0,0,0,2,"Costa Rica","Costa Rica",0,40,188,0,"40",1,4857,"DEN 1,2,3",0,19319,"Final",2016
0,"381.08",0,0,0,6,"Dominica","Dominica",0,40,212,0,"32",1,74,"DEN",0,282,"Preliminar",2016
0,"429.73",0,0,0,6,"Dominica","Dominica",0,40,212,0,"32",1,74,"0",0,318,"Preliminar",2016
0,"124.37",1.77,2.380952381,0.013,2,"El Salvador","El Salvador",1,40,222,109,"40",1,6146,"DEN 2",182,7644,"Final",2016
0,"130.63",54.05,0,0,6,"Grenada","Granada",0,40,308,60,"40",1,111,"DEN 1",0,145,"Preliminar",2016
0,"45.88",1.98,0.522944176,0.013,2,"Guatemala","Guatemala",1,40,320,330,"40",1,16673,"DEN 1,2,3,4",40,7649,"Preliminar",2016
0,"39.30",39.3,0,0,6,"Guyana","Guyana",0,40,328,303,"16",1,771,"DEN",0,303,"Preliminar",2016
0,"",NA,NA,NA,6,"Haiti","Haití",NA,40,332,NA,"-",1,10848,"  ",NA,NA,"Preliminar",2016
0,"253.79",0.93,1.299013712,0.01,2,"Honduras","Honduras",2,40,340,76,"40",1,8190,"DEN",270,20785,"Preliminar",2016
0,"56.01",3.64,0.127388535,0,6,"Jamaica","Jamaica",0,40,388,102,"35",1,2803,"DEN 3,4",2,1570,"Preliminar",2016
0,"73.49",8.74,0.64426037,0.012,2,"Mexico","México",11,40,484,11248,"40",1,128632,"DEN 1,2,3,4",609,94527,"Final",2016
0,"80.00",0,0,0,6,"Montserrat","Montserrat",0,40,500,0,"28",1,5,"DEN",0,4,"Preliminar",2016
0,"806.14",66.67,0,0,6,"Aruba","Aruba",0,40,533,76,"39",1,114,"DEN",0,919,"Preliminar",2016
0,"1,188.99",90.83,0,0.022,2,"Nicaragua","Nicaragua",16,40,558,5586,"40",1,6150,"DEN 2",0,73123,"Preliminar",2016
0,"106.29",30.08,0.282952134,0.212,2,"Panama","Panamá",9,40,591,1200,"40",1,3990,"DEN 1,2,3",12,4241,"Preliminar",2016
