"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"103.19",3.19,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,48,28,3,"44",1,94,"DEN 2",0,97,"Preliminar",2016
0,"226.97",19.34,0,0,6,"Bahamas","Bahamas",0,48,44,76,"29",1,393,"DEN",0,892,"Preliminar",2016
0,"473.88",137.8,0,0,6,"Barbados","Barbados",0,48,52,401,"40",1,291,"DEN",0,1379,"Preliminar",2016
0,"52.32",0.27,0,0,2,"Belize","Belice",0,48,84,1,"46",1,367,"DEN 3",0,192,"Preliminar",2016
0,"247.06",238.24,0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,48,92,81,"40",1,34,"DEN",0,84,"Preliminar",2016
0,"",NA,NA,NA,1,"Canada","Canadá",0,48,124,0,"48",1,0,"  ",0,0,"Final",2016
0,"256.14",3.51,0,0,6,"Cayman Islands","Islas Caimán",0,48,136,2,"44",1,57,"DEN 3",0,146,"Preliminar",2016
0,"459.81",0,0,0,2,"Costa Rica","Costa Rica",0,48,188,0,"48",1,4857,"DEN 1,2,3",0,22333,"Final",2016
0,"381.08",0,0,0,6,"Dominica","Dominica",0,48,212,0,"32",1,74,"DEN",0,282,"Preliminar",2016
0,"429.73",0,0,0,6,"Dominica","Dominica",0,48,212,0,"32",1,74,"0",0,318,"Preliminar",2016
0,"139.54",1.95,2.332089552,0.012,2,"El Salvador","El Salvador",1,48,222,120,"48",1,6146,"DEN 2",200,8576,"Final",2016
0,"130.63",54.05,0,0,6,"Grenada","Granada",0,48,308,60,"40",1,111,"DEN 1",0,145,"Preliminar",2016
0,"51.47",1.98,0.547721711,0.012,2,"Guatemala","Guatemala",1,48,320,330,"47",1,16673,"DEN 1,2,3,4",47,8581,"Preliminar",2016
0,"39.30",39.3,0,0,6,"Guyana","Guyana",0,48,328,303,"16",1,771,"DEN",0,303,"Preliminar",2016
0,"",NA,NA,NA,6,"Haiti","Haití",NA,48,332,NA,"-",1,10848,"  ",NA,NA,"Preliminar",2016
0,"273.63",0.93,1.347612673,0.013,2,"Honduras","Honduras",3,48,340,76,"48",1,8190,"DEN",302,22410,"Preliminar",2016
0,"80.95",5.49,0.132216836,0,6,"Jamaica","Jamaica",0,48,388,154,"48",1,2803,"DEN 3,4",3,2269,"Preliminar",2016
