0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,8.74,8.74,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,6,850,9,6,1,103,DEN,0,9,final,2016
0,0.01,0.00,0,0.000,4,Argentina,Argentina,0,6,32,1,3,1,44271,DEN 1,0,4,Preliminar,2018
0,,,,,1,Canada,Canadá,0,6,124,0,6,1,0,  ,0,0,Preliminar,2017
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,6,840,7,6,1,324460,DEN,0,7,Preliminar,2017
0,136.00,0.80,0.392156863,0.000,2,Belize,Belice,0,6,84,3,6,1,375,DEN,2,510,Preliminar,2017
0,15.47,,0,0.000,2,Costa Rica,Costa Rica,0,6,188,,6,1,4906,"DEN 1,2",0,759,final,2017
0,6.22,0.16,0,0.000,2,El Salvador,El Salvador,0,6,222,10,6,1,6378,DEN 2,0,397,Preliminar,2017
0,1.33,,0,0.000,2,Guatemala,Guatemala,0,6,320,,6,1,16914,"DEN 1,2,3,4",0,225,Preliminar,2017
0,7.15,,1.057401813,0.000,2,Honduras,Honduras,0,6,340,,6,1,9265,"DEN 1,2,3",7,662,Preliminar,2017
0,2.27,0.24,0.443534630,0.000,2,Mexico,México,0,6,484,312,6,1,129163,DEN 3,13,2931,Preliminar,2017
0,105.56,6.01,,0.000,2,Nicaragua,Nicaragua,0,6,558,374,6,1,6218,DEN 2,,6564,Preliminar,2017
0,12.25,6.42,0.398406375,0.000,2,Panama,Panamá,0,6,591,263,6,1,4099,"DEN 1,2",2,502,Preliminar,2017
0,17.72,2.32,0.357507661,0.000,3,Bolivia,Bolivia,0,6,68,256,6,1,11052,DEN,7,1958,Preliminar,2017
0,10.20,2.62,1.318154584,0.000,3,Colombia,Colombia,0,6,170,1287,6,1,49066,"DEN 1,2,3,4",66,5007,Preliminar,2017
0,5.89,5.89,0.102040816,0.000,3,Ecuador,Ecuador,0,6,218,980,6,1,16625,DEN,1,980,Preliminar,2017
0,8.95,2.80,0.347463516,0.035,3,Peru,Perú,1,6,604,901,6,1,32165,"DEN 2,3",10,2878,Preliminar,2017
0,3.12,,3.603603604,0.000,3,Venezuela,Venezuela,0,6,862,,6,1,31977,DEN,36,999,Preliminar,2017
0,0.08,0.02,0,0.000,4,Argentina,Argentina,0,6,32,11,6,1,44271,"DEN 1,3",0,37,Preliminar,2017
0,10.12,0.04,0.018891093,0.009,4,Brazil,Brasil,2,6,76,83,4,1,209288,"DEN 1,2,3,4",4,21174,Preliminar,2017
0,48.04,0.34,0.030562347,0.000,4,Paraguay,Paraguay,0,6,600,23,6,1,6811,DEN 1,1,3272,Preliminar,2017
