"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"1.05","0.00",0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,33,28,0,"33",1,95,"DEN",0,1,"Preliminar",2017
0,"1.01","0.00",0,0,6,"Bahamas","Bahamas",0,33,44,0,"33",1,395,"DEN",0,4,"Preliminar",2017
0,"65.75","9.93",0,0,6,"Barbados","Barbados",0,33,52,29,"28",1,292,"DEN",0,192,"Preliminar",2017
0,"632.27","6.13",0.084352594,0,2,"Belize","Belice",0,33,84,23,"33",1,375,"DEN",2,2371,"Preliminar",2017
0,"120.00","120.00",0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,33,92,42,"32",1,35,"DEN",0,42,"Preliminar",2017
0,"","",NA,NA,1,"Canada","Canadá",0,33,124,0,"33",1,0,"  ",0,0,"Preliminar",2017
0,"39.66","0.00",0,0,6,"Cayman Islands","Islas Caimán",0,33,136,0,"33",1,58,"DEN",0,23,"Preliminar",2017
0,"80.09","",0,0,2,"Costa Rica","Costa Rica",0,33,188,NA,"33",1,4906,"DEN 1,2",0,3929,"final",2017
0,"44.59","0.00",0,0,6,"Dominica","Dominica",0,33,212,0,"28",1,74,"DEN",0,33,"Preliminar",2017
0,"41.19","1.66",0.114198706,0,2,"El Salvador","El Salvador",0,33,222,106,"33",1,6378,"DEN 2",3,2627,"Preliminar",2017
0,"71.43","71.43",0,0,6,"Grenada","Granada",0,33,308,80,"28",1,112,"DEN",0,80,"Preliminar",2017
0,"13.48","2.28",0.657894737,0,2,"Guatemala","Guatemala",0,33,320,386,"33",1,16914,"DEN 1,2,3,4",15,2280,"Preliminar",2017
0,"","",NA,NA,6,"Guyana","Guyana",NA,33,328,NA,"-",1,778,"  ",NA,NA,"Preliminar",2017
0,"","",NA,NA,6,"Haiti","Haití",NA,33,332,NA,"-",1,10981,"  ",NA,NA,"Preliminar",2017
0,"42.89","0.00",1.836940111,0,2,"Honduras","Honduras",0,33,340,0,"33",1,9265,"DEN 1,2,3",73,3974,"Preliminar",2017
0,"2.42","0.48",0,0,6,"Jamaica","Jamaica",0,33,388,14,"33",1,2890,"DEN 3",0,70,"Preliminar",2017
0,"21.91","3.05",0.544131157,0.032,2,"Mexico","México",9,33,484,3945,"33",1,129163,"DEN 1,2,3",154,28302,"Preliminar",2017
0,"0.00","0.00",NA,NA,6,"Montserrat","Montserrat",0,33,500,0,"33",1,5,"  ",0,0,"Preliminar",2017
0,"","",NA,NA,6,"Curaçao","Curazao",NA,33,531,NA,"-",1,150,"  ",NA,NA,"Preliminar",2017
0,"581.74","348.70",0,NA,6,"Aruba","Aruba",NA,33,533,401,"32",1,115,"DEN",0,669,"Preliminar",2017
0,"","",NA,NA,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",NA,33,535,NA,"-",1,26,"  ",NA,NA,"Preliminar",2017
0,"733.47","28.05",NA,0.004,2,"Nicaragua","Nicaragua",2,33,558,1744,"33",1,6218,"DEN 2",NA,45607,"Preliminar",2017
0,"113.66","51.82",0.193174501,0,2,"Panama","Panamá",0,33,591,2124,"33",1,4099,"DEN 1,2",9,4659,"Preliminar",2017
0,"0.25","0.25",0,0,5,"Puerto Rico","Puerto Rico",0,33,630,9,"33",1,3663,"DEN 2",0,9,"Preliminar",2017
0,"388.89","0.00",0,0,6,"Saint Barthelemy","San Bartolomé",0,33,652,0,"30",1,9,"DEN",0,35,"Preliminar",2017
0,"16.98","0.00",0,0,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",0,33,659,0,"33",1,53,"DEN",0,9,"Preliminar",2017
0,"105.88","11.76",0,NA,6,"Anguilla","Anguila",NA,33,660,2,"28",1,17,"DEN",0,18,"Preliminar",2017
0,"16.97","16.97",0,0,6,"Saint Lucia","Santa Lucía",0,33,662,28,"32",1,165,"DEN",0,28,"Preliminar",2017
0,"2.94","0.00",0,0,6,"Saint Vincent and the Grenadines","San Vicente y las Granadinas",0,33,670,0,"33",1,102,"DEN",0,3,"Preliminar",2017
0,"","",NA,NA,6,"Suriname","Suriname",NA,33,740,NA,"-",1,563,"  ",NA,NA,"Preliminar",2017
0,"7.16","0.15",0,0,6,"Trinidad and Tobago","Trinidad y Tobago",0,33,780,2,"25",1,1369,"DEN",0,98,"Preliminar",2017
0,"296.23","296.23",0,0,6,"Turks and Caicos Islands","Islas Turcas y Caicos",0,33,796,157,"24",1,53,"DEN",0,157,"Preliminar",2017
0,"0.03","0.03",0,0,1,"United States of America","Estados Unidos de América",0,33,840,100,"33",1,324460,"DEN",0,100,"Preliminar",2017
0,"0.98","0.98",0,0,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,33,850,1,"33",1,102,"DEN",0,1,"Preliminar",2017
0,"373.81","0.00",0,0,6,"Saint Martin","Isla de San Martín (Francia)",0,33,663,0,"30",1,42,"DEN",0,157,"Preliminar",2017
0,"0.00","0.00",NA,NA,6,"Bermuda","Bermuda",0,33,60,0,"33",1,71,"  ",0,0,"Preliminar",2017
0,"160.78","0.00",0,0,6,"French Guiana","Guayana Francesa",0,33,254,0,"26",1,283,"DEN",0,455,"Preliminar",2017
0,"101.11","0.00",0,0,6,"Guadeloupe","Guadalupe",0,33,312,0,"30",1,450,"DEN",0,455,"Preliminar",2017
0,"18.70","0.26",0,0,6,"Martinique","Martinica",0,33,474,1,"30",1,385,"DEN 2",0,72,"Preliminar",2017
0,"1.26","0.57",0,0,4,"Argentina","Argentina",0,33,32,254,"32",1,44271,"DEN 1,3",0,560,"Preliminar",2017
0,"80.10","7.73",0.50830227,0.023,3,"Bolivia","Bolivia",2,33,68,854,"33",1,11052,"DEN",45,8853,"Preliminar",2017
0,"102.72","0.99",0.078608307,0.039,4,"Brazil","Brasil",83,33,76,2073,"33",1,209288,"DEN 1,2,3,4",169,214990,"Preliminar",2017
0,"0.03","0.03",0,0,4,"Chile","Chile",0,33,152,5,"26",1,18055,"DEN 1,3",0,5,"Preliminar",2017
0,"38.65","12.75",1.09159943,0.063,3,"Colombia","Colombia",12,33,170,6257,"33",1,49066,"DEN 1,2,3,4",207,18963,"Preliminar",2017
0,"61.77","61.77",0.11684518,0.039,3,"Ecuador","Ecuador",4,33,218,10270,"33",1,16625,"DEN",12,10270,"Preliminar",2017
0,"19.60","4.48",0,0,4,"Paraguay","Paraguay",0,33,600,305,"33",1,6811,"DEN 1",0,1335,"Preliminar",2017
0,"222.34","74.69",0.324398395,0.091,3,"Peru","Perú",65,33,604,24023,"33",1,32165,"DEN 2,3",232,71517,"Preliminar",2017
0,"0.00","0.00",NA,NA,4,"Uruguay","Uruguay",0,33,858,0,"33",1,3457,"  ",0,0,"Preliminar",2017
0,"16.90","",4.275402554,NA,3,"Venezuela","Venezuela",NA,33,862,NA,"33",1,31977,"DEN",231,5403,"Preliminar",2017
0,"2.35","2.35",0,0,5,"Cuba","Cuba",0,33,192,270,"25",1,11485,"DEN 2,3",0,270,"Preliminar",2017
0,"7.48","0.17",5.465838509,0.124,5,"Dominican Republic","República Dominicana",1,33,214,18,"33",1,10767,"DEN",44,805,"Preliminar",2017
0,"0.03","0.03",0,0,1,"North America","América del Norte",0,33,NA,100,"-",1,324460,"  ",0,100,"Preliminar",2017
0,"81.63","29.39",0.632140932,0.072,3,"Andean Subregion","Subregión Andina",83,33,NA,41404,"-",1,140885,"  ",727,115006,"Preliminar",2017
0,"36.28","10.55",0,0,6,"Non-Latin Caribbean","Caribe No Latino",0,33,NA,757,"-",1,7172,"  ",0,2602,"Preliminar",2017
0,"4.18","1.15",4.05904059,0.092,5,"Latin Caribbean","Caribe Latino",1,33,NA,297,"-",1,25915,"  ",44,1084,"Preliminar",2017
0,"52.87","4.70",0.273069579,0.012,2,"Central America Ithsmus and Mexico","Istmo Centroamericano y México",11,33,NA,8328,"-",1,177318,"  ",256,93749,"Preliminar",2017
0,"76.94","0.94",0.077919683,0.038,4,"Southern Cone","Cono Sur",83,33,NA,2637,"-",1,281882,"  ",169,216890,"Preliminar",2017
0,"44.84","5.59",0.278508072,0.041,7,"The Americas","Las Américas",178,33,NA,53523,"-",1,957632,"  ",1196,429431,"Preliminar",2017
