0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,15.22,6.52,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,27,28,6,20,1,92,DEN,0,14,Preliminar,2015
0,,,,,6,Antigua and Barbuda,Antigua y Barbuda,,27,28,,-,1,95,  ,,,Preliminar,2018
0,22.34,3.19,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,27,28,3,24,1,94,DEN 2,0,21,Preliminar,2016
0,1.05,0.00,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,27,28,0,27,1,95,DEN,0,1,Preliminar,2017
0,1.01,0.00,0,0.000,6,Bahamas,Bahamas,0,27,44,0,27,1,395,DEN,0,4,Preliminar,2017
0,1.29,0.26,0,0.000,6,Bahamas,Bahamas,0,27,44,1,12,1,388,DEN,0,5,Preliminar,2015
0,,,,,6,Bahamas,Bahamas,,27,44,,-,1,395,  ,,,Preliminar,2018
0,13.74,0.00,0,0.000,6,Bahamas,Bahamas,0,27,44,0,21,1,393,DEN,0,54,Preliminar,2016
0,,,,,6,Barbados,Barbados,,27,52,,-,1,292,  ,,,Preliminar,2018
0,33.33,5.50,0,0.000,6,Barbados,Barbados,0,27,52,16,20,1,291,DEN 1,0,97,Preliminar,2015
0,378.35,82.82,0,0.000,6,Barbados,Barbados,0,27,52,241,24,1,291,DEN,0,1101,Preliminar,2016
0,51.71,9.93,0,0.000,6,Barbados,Barbados,0,27,52,29,20,1,292,DEN,0,151,Preliminar,2017
0,536.00,5.07,0.099502488,0.000,2,Belize,Belice,0,27,84,19,27,1,375,DEN,2,2010,Preliminar,2017
0,31.61,31.61,0,0.000,2,Belize,Belice,0,27,84,110,16,1,348,DEN 2,0,110,Preliminar,2015
0,,,,,2,Belize,Belice,,27,84,,-,1,375,  ,,,Preliminar,2018
0,15.26,0.27,0,0.000,2,Belize,Belice,0,27,84,1,25,1,367,DEN 3,0,56,Preliminar,2016
0,,,,,6,Virgin Islands (UK),Islas Vírgenes (RU),,27,92,,-,1,35,  ,,,Preliminar,2018
0,118.18,81.82,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,27,92,27,20,1,33,DEN,0,39,Preliminar,2015
0,152.94,152.94,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,27,92,52,24,1,34,DEN,0,52,Preliminar,2016
0,80.00,80.00,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,27,92,28,20,1,35,DEN,0,28,Preliminar,2017
0,,,,,1,Canada,Canadá,0,27,124,0,27,1,0,  ,0,0,Final,2016
0,,,,,1,Canada,Canadá,0,27,124,0,27,1,0,  ,0,0,Preliminar,2017
0,,,,,1,Canada,Canadá,0,27,124,0,27,1,0,  ,0,0,Preliminar,2015
0,,,,,1,Canada,Canadá,0,27,124,0,3,1,0,  ,0,0,Preliminar,2018
0,68.42,1.75,0,0.000,6,Cayman Islands,Islas Caimán,0,27,136,1,24,1,57,DEN 3,0,39,Preliminar,2016
0,20.69,0.00,0,0.000,6,Cayman Islands,Islas Caimán,0,27,136,0,24,1,58,DEN,0,12,Preliminar,2017
0,,,,,6,Cayman Islands,Islas Caimán,,27,136,,-,1,58,  ,,,Preliminar,2018
0,220.90,0.00,0,0.000,2,Costa Rica,Costa Rica,0,27,188,0,27,1,4857,"DEN 1,2,3",0,10729,Final,2016
0,56.42,,0,0.000,2,Costa Rica,Costa Rica,0,27,188,,27,1,4906,"DEN 1,2",0,2768,final,2017
0,47.68,0.00,0,0.000,2,Costa Rica,Costa Rica,0,27,188,0,27,1,5002,"DEN 1,2,3",0,2385,Final,2015
0,,,,,2,Costa Rica,Costa Rica,,27,188,,-,1,4906,  ,,,Preliminar,2018
0,13.51,0.00,0,0.000,6,Dominica,Dominica,0,27,212,0,8,1,74,DEN,0,10,Preliminar,2017
0,33.78,2.70,0,0.000,6,Dominica,Dominica,0,27,212,2,24,1,74,DEN,0,25,Preliminar,2015
0,,,,,6,Dominica,Dominica,,27,212,,-,1,74,  ,,,Preliminar,2018
0,317.57,0.00,0,0.000,6,Dominica,Dominica,0,27,212,0,24,1,74,DEN,0,235,Preliminar,2016
0,347.30,0.00,0,0.000,6,Dominica,Dominica,0,27,212,0,24,1,74,0,0,257,Preliminar,2016
0,34.40,0.91,0,0.000,2,El Salvador,El Salvador,0,27,222,58,27,1,6378,DEN 2,0,2194,Preliminar,2017
0,168.24,33.80,0.656738507,0.000,2,El Salvador,El Salvador,0,27,222,2172,27,1,6426,"DEN 1,2,3",71,10811,Preliminar,2015
0,2.56,0.13,0,0.000,2,El Salvador,El Salvador,0,27,222,8,3,1,6378,DEN,0,163,Preliminar,2018
0,100.42,1.16,2.397926118,0.016,2,El Salvador,El Salvador,1,27,222,71,27,1,6146,DEN 2,148,6172,Final,2016
