0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,0.01,0.00,0,0.000,4,Argentina,Argentina,0,23,32,1,3,1,44271,DEN 1,0,4,Preliminar,2018
0,,,,,1,Canada,Canadá,0,23,124,0,23,1,0,  ,0,0,Preliminar,2017
0,0.01,0.01,0,0.000,1,United States of America,Estados Unidos de América,0,23,840,44,23,1,324460,DEN,0,44,Preliminar,2017
0,472.53,4.80,0.112866817,0.000,2,Belize,Belice,0,23,84,18,23,1,375,DEN,2,1772,Preliminar,2017
0,41.50,,0,0.000,2,Costa Rica,Costa Rica,0,23,188,,23,1,4906,"DEN 1,2",0,2036,final,2017
0,27.91,0.66,0,0.000,2,El Salvador,El Salvador,0,23,222,42,23,1,6378,DEN 2,0,1780,Preliminar,2017
0,7.24,,0,0.000,2,Guatemala,Guatemala,0,23,320,,23,1,16914,"DEN 1,2,3,4",0,1225,Preliminar,2017
0,26.67,0.00,1.821125051,0.000,2,Honduras,Honduras,0,23,340,0,23,1,9265,"DEN 1,2,3",45,2471,Preliminar,2017
0,10.96,1.27,0.515864603,0.021,2,Mexico,México,3,23,484,1643,23,1,129163,"DEN 1,2,3",73,14151,Preliminar,2017
0,455.76,19.57,,0.004,2,Nicaragua,Nicaragua,1,23,558,1217,23,1,6218,DEN 2,,28339,Preliminar,2017
0,65.77,28.45,0.259643917,0.000,2,Panama,Panamá,0,23,591,1166,23,1,4099,"DEN 1,2",7,2696,Preliminar,2017
0,75.69,7.55,0.526001195,0.024,3,Bolivia,Bolivia,2,23,68,834,23,1,11052,DEN,44,8365,Preliminar,2017
0,28.84,8.74,1.074053137,0.028,3,Colombia,Colombia,4,23,170,4288,23,1,49066,"DEN 1,2,3,4",152,14152,Preliminar,2017
0,51.58,51.58,0.093283582,0.058,3,Ecuador,Ecuador,5,23,218,8576,23,1,16625,DEN,8,8576,Preliminar,2017
0,192.70,56.14,0.295251771,0.089,3,Peru,Perú,55,23,604,18057,23,1,32165,"DEN 2,3",183,61981,Preliminar,2017
0,11.60,,4.150943396,0.000,3,Venezuela,Venezuela,0,23,862,,23,1,31977,DEN,154,3710,Preliminar,2017
0,1.23,0.56,0,0.000,4,Argentina,Argentina,0,23,32,249,22,1,44271,"DEN 1,3",0,546,Preliminar,2017
0,68.96,0.55,0.056815820,0.016,4,Brazil,Brasil,23,23,76,1146,19,1,209288,"DEN 1,2,3,4",82,144326,Preliminar,2017
0,0.03,0.03,0,0.000,4,Chile,Chile,0,23,152,5,23,1,18055,"DEN 1,3",0,5,Preliminar,2017
0,21.83,4.04,0,0.000,4,Paraguay,Paraguay,0,23,600,275,23,1,6811,DEN 1,0,1487,Preliminar,2017
0,0.87,0.87,0,0.000,3,Ecuador,Ecuador,0,23,218,144,2,1,16625,DEN,0,144,Preliminar,2018
0,,,,,1,Canada,Canadá,0,23,124,0,3,1,0,  ,0,0,Preliminar,2018
0,1.67,,3.288672351,0.000,3,Colombia,Colombia,0,23,170,,3,1,49066,DEN,27,821,Preliminar,2018
