"X0","Incidence_Rate","Lab_Confirm_Incidence_rate","X_SD_D_x100","CFR","ID","Country_or_Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological_Week","Number_of_Records","Population_x_1000","Serotype","Severe_Dengue","Total_of_Dengue_Cases","Type","Year","Week_Cases_Dengue","Week_Range"
0,"1.05",0,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,39,28,0,"39",1,95,"DEN",0,1,"Preliminar",2017
0,"3.54",0,0,0,6,"Bahamas","Bahamas",0,39,44,0,"36",1,395,"DEN",0,14,"Preliminar",2017
0,"105.82",14.73,0,0,6,"Barbados","Barbados",0,39,52,43,"36",1,292,"DEN",0,309,"Preliminar",2017
0,"715.47",8.8,0.074543422,0,2,"Belize","Belice",0,39,84,33,"39",1,375,"DEN",2,2683,"Preliminar",2017
0,"120.00",120,0,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,39,92,42,"32",1,35,"DEN",0,42,"Preliminar",2017
0,"",NA,NA,NA,1,"Canada","Canadá",0,39,124,0,"39",1,0,"  ",0,0,"Preliminar",2017
0,"39.66",0,0,0,6,"Cayman Islands","Islas Caimán",0,39,136,0,"39",1,58,"DEN",0,23,"Preliminar",2017
0,"96.29",NA,0,0,2,"Costa Rica","Costa Rica",0,39,188,NA,"39",1,4906,"DEN 1,2",0,4724,"final",2017
0,"44.59",0,0,0,6,"Dominica","Dominica",0,39,212,0,"28",1,74,"DEN",0,33,"Preliminar",2017
0,"50.22",2.49,0.124882922,0,2,"El Salvador","El Salvador",0,39,222,159,"39",1,6378,"DEN 2",4,3203,"Preliminar",2017
0,"107.14",107.14,0,0,6,"Grenada","Granada",0,39,308,120,"36",1,112,"DEN",0,120,"Preliminar",2017
0,"18.22",5.97,1.071080818,0.422,2,"Guatemala","Guatemala",13,39,320,1010,"39",1,16914,"DEN 1,2,3,4",33,3081,"Preliminar",2017
0,"0.64",0,0,0,6,"Guyana","Guyana",0,39,328,0,"38",1,778,"DEN",0,5,"Preliminar",2017
0,"",NA,NA,NA,6,"Haiti","Haití",NA,39,332,NA,"-",1,10981,"  ",NA,NA,"Preliminar",2017
0,"48.60",0,1.976460138,0,2,"Honduras","Honduras",0,39,340,0,"39",1,9265,"DEN 1,2,3",89,4503,"Preliminar",2017
0,"2.42",0.48,0,0,6,"Jamaica","Jamaica",0,39,388,14,"39",1,2890,"DEN 3",0,70,"Preliminar",2017
0,"38.12",5.84,0.481403993,0.035,2,"Mexico","México",17,39,484,7538,"39",1,129163,"DEN 1,2,3",237,49231,"Preliminar",2017
0,"0.00",0,NA,NA,6,"Montserrat","Montserrat",0,39,500,0,"39",1,5,"  ",0,0,"Preliminar",2017
0,"",NA,NA,NA,6,"Curaçao","Curazao",NA,39,531,NA,"-",1,150,"  ",NA,NA,"Preliminar",2017
0,"581.74",348.7,0,NA,6,"Aruba","Aruba",NA,39,533,401,"32",1,115,"DEN",0,669,"Preliminar",2017
0,"",NA,NA,NA,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",NA,39,535,NA,"-",1,26,"  ",NA,NA,"Preliminar",2017
0,"843.60",31.91,NA,0.004,2,"Nicaragua","Nicaragua",2,39,558,1984,"39",1,6218,"DEN 2",NA,52455,"Preliminar",2017
0,"147.67",68.46,0.231290269,0,2,"Panama","Panamá",0,39,591,2806,"39",1,4099,"DEN 1,2,3",14,6053,"Preliminar",2017
