"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"8.74","8.74",0,0,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,13,850,9,"13",1,103,"DEN",0,9,"final",2016
0,"0.10","0.10",0,0,1,"United States of America","Estados Unidos de América",0,13,840,310,"13",1,324119,"DEN",0,310,"Final",2016
0,"2.13","2.13",0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,13,28,2,"4",1,94,"DEN",0,2,"Preliminar",2016
0,"108.88","54.19",0,0.01,4,"Argentina","Argentina",5,13,32,23759,"13",1,43847,"DEN 1,4",0,47741,"Final",2016
0,"7.38","0.00",0,0,6,"Bahamas","Bahamas",0,13,44,0,"12",1,393,"DEN",0,29,"Preliminar",2016
0,"69.42","69.42",0,0,6,"Barbados","Barbados",0,13,52,202,"4",1,291,"DEN",0,202,"Preliminar",2016
0,"0.00","0.00",NA,NA,6,"Bermuda","Bermuda",0,13,60,0,"8",1,71,"  ",0,0,"Preliminar",2016
0,"382.90","55.51",0.030407675,0.017,4,"Brazil","Brasil",140,13,76,116330,"13",1,209568,"DEN 1,2,3,4",244,802429,"Preliminar",2016
0,"","",NA,NA,1,"Canada","Canadá",0,13,124,0,"13",1,0,"  ",0,0,"Final",2016
0,"0.22","0.00",0,0,4,"Chile","Chile",0,13,152,0,"8",1,18132,"DEN 1",0,40,"Preliminar",2016
0,"77.11","25.79",1.298147408,0.011,3,"Colombia","Colombia",4,13,170,12548,"13",1,48654,"DEN 1,2,3,4",487,37515,"Preliminar",2016
0,"131.69","0.00",0,0,2,"Costa Rica","Costa Rica",0,13,188,0,"13",1,4857,"DEN 1,2,3",0,6396,"Final",2016
0,"10.60","10.60",0,0,5,"Cuba","Cuba",0,13,192,1208,"11",1,11393,"DEN 2,3",0,1208,"Preliminar",2016
0,"144.59","0.00",0,0,6,"Dominica","Dominica",0,13,212,0,"4",1,74,"DEN",0,107,"Preliminar",2016
0,"30.92","21.34",11.539629517,0.547,5,"Dominican Republic","República Dominicana",18,13,214,2272,"13",1,10649,"DEN",380,3293,"Preliminar",2016
0,"28.25","28.25",0.302441132,0,3,"Ecuador","Ecuador",0,13,218,4629,"12",1,16385,"DEN 1,2,4",14,4629,"Preliminar",2016
0,"52.49","0.91",2.324860508,0,2,"El Salvador","El Salvador",0,13,222,56,"13",1,6146,"DEN 2",75,3226,"Final",2016
0,"197.46","5.43",0,0,6,"French Guiana","Guayana Francesa",0,13,254,15,"4",1,276,"DEN 1,2",0,545,"Preliminar",2016
0,"18.02","4.50",0,0,6,"Grenada","Granada",0,13,308,5,"12",1,111,"DEN 1",0,20,"Preliminar",2016
0,"1.91","1.91",0,0,6,"Guadeloupe","Guadalupe",0,13,312,9,"4",1,471,"DEN",0,9,"Preliminar",2016
0,"11.40","1.96",0,0,2,"Guatemala","Guatemala",0,13,320,326,"13",1,16673,"DEN 1,2,3,4",0,1900,"Preliminar",2016
0,"8.30","8.30",0,0,6,"Guyana","Guyana",0,13,328,64,"4",1,771,"DEN",0,64,"Preliminar",2016
0,"87.35","0.00",1.956947162,0.014,2,"Honduras","Honduras",1,13,340,0,"13",1,8190,"DEN",140,7154,"Preliminar",2016
0,"16.73","1.46",0.213219616,0,6,"Jamaica","Jamaica",0,13,388,41,"13",1,2803,"DEN 3,4",1,469,"Preliminar",2016
0,"66.92","4.04",0,0,6,"Martinique","Martinica",0,13,474,16,"12",1,396,"DEN 1,2,3",0,265,"Preliminar",2016
0,"15.23","2.12",3.706540052,0.005,2,"Mexico","México",1,13,484,2728,"13",1,128632,"DEN1,2,3,4",726,19587,"Final",2016
0,"0.00","0.00",NA,NA,6,"Montserrat","Montserrat",0,13,500,0,"12",1,5,"  ",0,0,"Preliminar",2016
0,"171.80","20.93",0,0.066,2,"Nicaragua","Nicaragua",7,13,558,1287,"13",1,6150,"DEN 2",0,10566,"Preliminar",2016
0,"18.02","9.85",0.139082058,0,2,"Panama","Panamá",0,13,591,393,"13",1,3990,"DEN 1,2,3",1,719,"Preliminar",2016
0,"439.43","31.79",0,0.037,4,"Paraguay","Paraguay",11,13,600,2138,"13",1,6725,"DEN 1,3,4",0,29552,"Final",2016
0,"38.99","13.16",0.29865203,0.105,3,"Peru","Perú",13,13,604,4183,"13",1,31774,"DEN 1,2, 3",37,12389,"Preliminar",2016
0,"2.69","2.69",0,0,5,"Puerto Rico","Puerto Rico",0,13,630,99,"13",1,3681,"DEN 1,2,3,4",0,99,"Final",2016
0,"6,444.44","1,011.11",0,0,6,"Saint Barthelemy","San Bartolomé",0,13,652,91,"12",1,9,"DEN 1",0,580,"Preliminar",2016
0,"29.41","0.00",0,0,6,"Anguilla","Anguila",0,13,660,0,"8",1,17,"DEN",0,5,"Preliminar",2016
