"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,0,0,NA,NA,6,"Antigua and Barbuda","Antigua y Barbuda",0,4,28,0,"4",1,92,"  ",0,0,"Preliminar",2015
0,0.23,0.01,0,0,4,"Argentina","Argentina",0,4,32,3,"4",1,42155,"DEN 1,4",0,99,"Preliminar",2015
0,0.77,0,0,0,6,"Bahamas","Bahamas",0,4,44,0,"2",1,388,"DEN",0,3,"Preliminar",2015
0,0,0,NA,NA,6,"Bermuda","Bermuda",0,4,60,0,"4",1,70,"  ",0,0,"Preliminar",2015
0,20.09,2.58,0.034218116,0.015,4,"Brazil","Brasil",6,4,76,5248,"4",1,203657,"DEN 1,2,3,4",14,40914,"Preliminar",2015
0,NA,NA,NA,NA,1,"Canada","Canadá",0,4,124,0,"4",1,0,"  ",0,0,"Preliminar",2015
0,18.13,0,0.968927497,0,3,"Colombia","Colombia",0,4,170,0,"4",1,49529,"DEN 1,2,3,4",87,8979,"Preliminar",2015
0,9.24,0,0,0,2,"Costa Rica","Costa Rica",0,4,188,0,"4",1,5002,"DEN 1,2,3",0,462,"Final",2015
0,3.31,0,0,0,3,"Ecuador","Ecuador",0,4,218,0,"4",1,16226,"DEN 1,2,3,4",0,537,"Preliminar",2015
0,21.29,0.96,0.073099415,0,2,"El Salvador","El Salvador",0,4,222,62,"4",1,6426,"DEN 1,2,3",1,1368,"Preliminar",2015
0,7.45,0.21,0,0,6,"Guadeloupe","Guadalupe",0,4,312,1,"4",1,470,"DEN",0,35,"Preliminar",2015
0,1.82,0,0,0,2,"Guatemala","Guatemala",0,4,320,0,"2",1,16255,"DEN 1,2,3,4",0,296,"Preliminar",2015
0,43.09,0,4.462809917,0,2,"Honduras","Honduras",0,4,340,0,"4",1,8424,"DEN",162,3630,"Preliminar",2015
0,0.18,0,0,0,6,"Jamaica","Jamaica",0,4,388,0,"4",1,2813,"DEN 4",0,5,"Preliminar",2015
0,7.39,0.74,0,0,6,"Martinique","Martinica",0,4,474,3,"4",1,406,"DEN",0,30,"Preliminar",2015
0,2.97,0.47,4.599246907,0,2,"Mexico","México",0,4,484,587,"4",1,125236,"DEN 1,2,3,4",171,3718,"Preliminar",2015
0,22.02,0.46,0,0,2,"Nicaragua","Nicaragua",0,4,558,29,"2",1,6257,"DEN 2,3",0,1378,"Preliminar",2015
0,17.45,0.63,0,0,4,"Paraguay","Paraguay",0,4,600,44,"4",1,7033,"DEN 1,2,4",0,1227,"Preliminar",2015
0,4.69,1.32,0.547945205,0,3,"Peru","Perú",0,4,604,411,"4",1,31161,"DEN 2,3",8,1460,"Preliminar",2015
0,4.18,0,0,0,5,"Puerto Rico","Puerto Rico",0,4,630,0,"3",1,3680,"DEN 1,2,3,4",0,154,"Preliminar",2015
0,88.89,88.89,0,0,6,"Saint Barthelemy","San Bartolomé",0,4,652,8,"4",1,9,"DEN",0,8,"Preliminar",2015
0,18.75,0,0,0,6,"Anguilla","Anguila",0,4,660,0,"4",1,16,"DEN",0,3,"Preliminar",2015
0,246.34,90.24,0,0,6,"Saint Martin","Isla de San Martín (Francia)",0,4,663,37,"4",1,41,"DEN",0,101,"Preliminar",2015
0,2.08,0.07,0,0,6,"Trinidad and Tobago","Trinidad y Tobago",0,4,780,1,"4",1,1347,"DEN 1",0,28,"Preliminar",2015
0,0,0,NA,NA,6,"Turks and Caicos Islands","Islas Turcas y Caicos",0,4,796,0,"4",1,50,"  ",0,0,"Preliminar",2015
0,0,0,0,0,1,"United States of America","Estados Unidos de América",0,4,840,4,"4",1,325128,"DEN",0,4,"Preliminar",2015
0,0,0,NA,NA,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,4,850,0,"4",1,104,"  ",0,0,"final",2015
0,0,0,NA,NA,4,"Uruguay","Uruguay",0,4,858,0,"4",1,3430,"  ",0,0,"Preliminar",2015
0,4.3,NA,0.843881857,NA,3,"Bolivia","Bolivia",NA,4,68,NA,"4",1,11025,"DEN",4,474,"Final",2015
0,NA,NA,NA,NA,3,"Venezuela","Venezuela",NA,4,862,NA,"-",1,31293,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Montserrat","Montserrat",NA,4,500,NA,"-",1,5,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,5,"Cuba","Cuba",NA,4,192,NA,"-",1,11249,"  ",NA,NA,"Preliminar",2015
0,NA,NA,NA,NA,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",NA,4,659,NA,"-",1,52,"  ",NA,NA,"Preliminar",2015
