"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"15.96","3.19",0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,21,28,3,"20",1,94,"DEN 2",0,15,"Preliminar",2016
0,"167.88","89.38",0,0.015,4,"Argentina","Argentina",11,21,32,39190,"21",1,43847,"DEN 1,4",0,73610,"Final",2016
0,"13.74","0.00",0,0,6,"Bahamas","Bahamas",0,21,44,0,"21",1,393,"DEN",0,54,"Preliminar",2016
0,"378.35","82.82",0,0,6,"Barbados","Barbados",0,21,52,241,"20",1,291,"DEN",0,1101,"Preliminar",2016
0,"2.82","0.00",0,0,6,"Bermuda","Bermuda",0,21,60,0,"20",1,71,"DEN",0,2,"Preliminar",2016
0,"235.22","32.26",0.292842919,0,3,"Bolivia","Bolivia",0,21,68,3512,"20",1,10888,"DEN",75,25611,"Preliminar",2016
0,"593.88","102.13",0.03655843,0.023,4,"Brazil","Brasil",288,21,76,214032,"21",1,209568,"DEN 1,2,3,4",455,1244583,"Preliminar",2016
0,"6.81","0.27",0,0,2,"Belize","Belice",0,21,84,1,"19",1,367,"DEN 3",0,25,"Preliminar",2016
0,"","",NA,NA,1,"Canada","Canadá",0,21,124,0,"21",1,0,"  ",0,0,"Final",2016
0,"54.39","1.75",0,0,6,"Cayman Islands","Islas Caimán",0,21,136,1,"20",1,57,"DEN 3",0,31,"Preliminar",2016
0,"0.22","0.00",0,0,4,"Chile","Chile",0,21,152,0,"8",1,18132,"DEN 1",0,40,"Preliminar",2016
0,"120.70","45.01",1.18522555,0.024,3,"Colombia","Colombia",14,21,170,21899,"21",1,48654,"DEN 1,2,3,4",696,58723,"Preliminar",2016
0,"161.89","0.00",0,0,2,"Costa Rica","Costa Rica",0,21,188,0,"21",1,4857,"DEN 1,2,3",0,7863,"Final",2016
0,"10.60","10.60",0,0,5,"Cuba","Cuba",0,21,192,1208,"11",1,11393,"DEN 2,3",0,1208,"Preliminar",2016
0,"247.30","0.00",0,0,6,"Dominica","Dominica",0,21,212,0,"16",1,74,"DEN",0,183,"Preliminar",2016
0,"42.00","0.00",10.753409345,0.537,5,"Dominican Republic","República Dominicana",24,21,214,0,"20",1,10649,"DEN",481,4473,"Preliminar",2016
0,"48.76","48.76",0.325406758,0.063,3,"Ecuador","Ecuador",5,21,218,7990,"21",1,16385,"DEN 1,2,4",26,7990,"Preliminar",2016
