"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,8.74,8.74,0,0,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,10,850,9,"10",1,103,"DEN",0,9,"final",2016
0,254.54,26.38,0,0.064,4,"Paraguay","Paraguay",11,10,600,1774,"10",1,6725,"DEN 1,3,4",0,17118,"Final",2016
0,0.08,0.08,0,0,1,"United States of America","Estados Unidos de América",0,10,840,259,"10",1,324119,"DEN",0,259,"Final",2016
0,2.13,2.13,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,10,28,2,"4",1,94,"DEN",0,2,"Preliminar",2016
0,74.57,35.13,0,0,4,"Argentina","Argentina",0,10,32,15402,"10",1,43847,"DEN 1,4",0,32697,"Final",2016
0,69.42,69.42,0,0,6,"Barbados","Barbados",0,10,52,202,"4",1,291,"DEN",0,202,"Preliminar",2016
0,0,0,NA,NA,6,"Bermuda","Bermuda",0,10,60,0,"8",1,71,"  ",0,0,"Preliminar",2016
0,236.33,29.52,0.025037051,0.014,4,"Brazil","Brasil",67,10,76,61855,"9",1,209568,"DEN 1,2,3,4",124,495266,"Preliminar",2016
0,NA,NA,NA,NA,1,"Canada","Canadá",0,10,124,0,"10",1,0,"  ",0,0,"Final",2016
0,0.22,0,0,0,4,"Chile","Chile",0,10,152,0,"8",1,18132,"DEN 1",0,40,"Preliminar",2016
0,61.15,20.27,1.401539341,0,3,"Colombia","Colombia",0,10,170,9860,"10",1,48654,"DEN 1,2,3,4",417,29753,"Preliminar",2016
0,121.23,0,0,0,2,"Costa Rica","Costa Rica",0,10,188,0,"10",1,4857,"DEN 1,2,3",0,5888,"Final",2016
0,144.59,0,0,0,6,"Dominica","Dominica",0,10,212,0,"4",1,74,"DEN",0,107,"Preliminar",2016
0,26.86,0,11.678321678,0.629,5,"Dominican Republic","República Dominicana",18,10,214,0,"10",1,10649,"DEN",334,2860,"Preliminar",2016
0,23.38,23.38,0.234986945,0,3,"Ecuador","Ecuador",0,10,218,3830,"10",1,16385,"DEN 1,2,4",9,3830,"Preliminar",2016
0,44.29,0.85,2.16752388,0,2,"El Salvador","El Salvador",0,10,222,52,"10",1,6146,"DEN 2",59,2722,"Final",2016
0,197.46,5.43,0,0,6,"French Guiana","Guayana Francesa",0,10,254,15,"4",1,276,"DEN 1,2",0,545,"Preliminar",2016
0,12.61,4.5,0,0,6,"Grenada","Granada",0,10,308,5,"8",1,111,"DEN 1",0,14,"Preliminar",2016
