"X0","Incidence.Rate..c.","Lab.Confirm.Incidence.rate","X.SD.D..x100..e.","CFR..f.","ID","Country.or.Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological.Week..a.","Number.of.Records","Population.x.1000","Serotype","Severe.Dengue..d.","Total.of.Dengue.Cases..b.","Type","Year"
0,"17.39",6.52,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,44,28,6,"28",1,92,"DEN",0,16,"Preliminar",2015
0,"2.32",0.26,0,0,6,"Bahamas","Bahamas",0,44,44,1,"30",1,388,"DEN",0,9,"Preliminar",2015
0,"33.33",5.5,0,0,6,"Barbados","Barbados",0,44,52,16,"32",1,291,"DEN 1",0,97,"Preliminar",2015
0,"80.46",31.61,0,0,2,"Belize","Belice",0,44,84,110,"32",1,348,"DEN 2",0,280,"Preliminar",2015
0,"312.12",312.12,0.970873786,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,44,92,103,"40",1,33,"DEN",1,103,"Preliminar",2015
0,"",NA,NA,NA,1,"Canada","Canadá",0,44,124,0,"44",1,0,"  ",0,0,"Preliminar",2015
0,"215.29",0,0.05571548,0,2,"Costa Rica","Costa Rica",0,44,188,0,"44",1,5002,"DEN 1,2,3",6,10769,"Final",2015
0,"33.78",2.7,0,0,6,"Dominica","Dominica",0,44,212,2,"24",1,74,"DEN",0,25,"Preliminar",2015
0,"664.44",140.74,0.777572195,0.007,2,"El Salvador","El Salvador",3,44,222,9044,"44",1,6426,"DEN 1,2,3",332,42697,"Preliminar",2015
0,"9.91",9.91,0,0,6,"Grenada","Granada",0,44,308,11,"32",1,111,"DEN",0,11,"Preliminar",2015
0,"93.12",5.07,0.17176455,0.059,2,"Guatemala","Guatemala",9,44,320,824,"44",1,16255,"DEN 1,2,3,4",26,15137,"Preliminar",2015
0,"17.57",17.57,0,0,6,"Guyana","Guyana",0,44,328,142,"24",1,808,"DEN",0,142,"Preliminar",2015
0,"0.53",0,0,0,6,"Haiti","Haití",0,44,332,0,"22",1,10604,"DEN 1,2,3,4",0,56,"Preliminar",2015
0,"483.74",0,2.223312883,0.007,2,"Honduras","Honduras",3,44,340,0,"44",1,8424,"DEN",906,40750,"Preliminar",2015
0,"1.88",0.21,0,0,6,"Jamaica","Jamaica",0,44,388,6,"43",1,2813,"DEN 4",0,53,"Preliminar",2015
0,"151.34",16.3,2.142129784,0.013,2,"Mexico","México",25,44,484,20409,"44",1,125236,"DEN 1,2,3,4",4060,189531,"Preliminar",2015
0,"0.00",0,NA,NA,6,"Montserrat","Montserrat",0,44,500,0,"32",1,5,"  ",0,0,"Preliminar",2015
0,"",NA,NA,NA,6,"Aruba","Aruba",NA,44,533,NA,"-",1,112,"  ",NA,NA,"Preliminar",2015
0,"593.67",39.6,0.021536639,0.022,2,"Nicaragua","Nicaragua",8,44,558,2478,"44",1,6257,"DEN 2,3",8,37146,"Preliminar",2015
0,"48.47",40.95,0.155199172,0.052,2,"Panama","Panamá",1,44,591,1633,"41",1,3988,"DEN 1,2,3",3,1933,"Preliminar",2015
0,"44.40",1.06,0,0,5,"Puerto Rico","Puerto Rico",0,44,630,39,"44",1,3680,"DEN 1,2,3,4",0,1634,"Preliminar",2015
0,"88.89",88.89,0,0,6,"Saint Barthelemy","San Bartolomé",0,44,652,8,"37",1,9,"DEN",0,8,"Preliminar",2015
0,"9.62",1.92,0,0,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",0,44,659,1,"24",1,52,"DEN",0,5,"Preliminar",2015
0,"50.00",12.5,0,0,6,"Anguilla","Anguila",0,44,660,2,"28",1,16,"DEN",0,8,"Preliminar",2015
0,"7.93",5.49,0,0,6,"Saint Lucia","Santa Lucía",0,44,662,9,"32",1,164,"DEN 1",0,13,"Preliminar",2015
