0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,8.74,8.74,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,8,850,9,8,1,103,DEN,0,9,final,2016
0,0.01,0.00,0,0.000,4,Argentina,Argentina,0,8,32,1,3,1,44271,DEN 1,0,4,Preliminar,2018
0,,,,,1,Canada,Canadá,0,8,124,0,8,1,0,  ,0,0,Preliminar,2017
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,8,840,11,8,1,324460,DEN,0,11,Preliminar,2017
0,214.40,1.60,0.248756219,0.000,2,Belize,Belice,0,8,84,6,8,1,375,DEN,2,804,Preliminar,2017
0,18.10,,0,0.000,2,Costa Rica,Costa Rica,0,8,188,,8,1,4906,"DEN 1,2",0,888,final,2017
0,8.31,0.30,0,0.000,2,El Salvador,El Salvador,0,8,222,19,8,1,6378,DEN 2,0,530,Preliminar,2017
0,2.24,,0,0.000,2,Guatemala,Guatemala,0,8,320,,8,1,16914,"DEN 1,2,3,4",0,379,Preliminar,2017
0,9.26,,1.515151515,0.000,2,Honduras,Honduras,0,8,340,,8,1,9265,"DEN 1,2,3",13,858,Preliminar,2017
0,3.16,0.33,0.440744368,0.000,2,Mexico,México,0,8,484,423,8,1,129163,"DEN 1,2,3",18,4084,Preliminar,2017
0,143.92,8.36,,0.000,2,Nicaragua,Nicaragua,0,8,558,520,8,1,6218,DEN 2,,8949,Preliminar,2017
0,15.00,8.17,0.813008130,0.000,2,Panama,Panamá,0,8,591,335,8,1,4099,"DEN 1,2",5,615,Preliminar,2017
0,26.55,3.77,0.306748466,0.000,3,Bolivia,Bolivia,0,8,68,417,8,1,11052,DEN,9,2934,Preliminar,2017
0,12.74,3.31,1.28,0.000,3,Colombia,Colombia,0,8,170,1626,8,1,49066,"DEN 1,2,3,4",80,6250,Preliminar,2017
0,10.24,10.24,0.176263220,0.000,3,Ecuador,Ecuador,0,8,218,1702,8,1,16625,DEN,3,1702,Preliminar,2017
0,13.83,4.55,0.359793119,0.112,3,Peru,Perú,5,8,604,1465,8,1,32165,"DEN 2,3",16,4447,Preliminar,2017
0,4.31,0.72,3.555878084,0.000,3,Venezuela,Venezuela,0,8,862,230,8,1,31977,DEN,49,1378,Preliminar,2017
0,0.12,0.02,0,0.000,4,Argentina,Argentina,0,8,32,10,8,1,44271,"DEN 1,3",0,52,Preliminar,2017
0,23.02,0.15,0.018681113,0.010,4,Brazil,Brasil,5,8,76,310,7,1,209288,"DEN 1,2,3,4",9,48177,Preliminar,2017
0,62.88,0.53,0.023348120,0.000,4,Paraguay,Paraguay,0,8,600,36,8,1,6811,DEN 1,1,4283,Preliminar,2017
0,0.87,0.87,0,0.000,3,Ecuador,Ecuador,0,8,218,144,2,1,16625,DEN,0,144,Preliminar,2018
0,,,,,1,Canada,Canadá,0,8,124,0,3,1,0,  ,0,0,Preliminar,2018
0,1.67,,3.288672351,0.000,3,Colombia,Colombia,0,8,170,,3,1,49066,DEN,27,821,Preliminar,2018
