0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,17.39,6.52,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,39,28,6,28,1,92,DEN,0,16,Preliminar,2015
0,,,,,6,Antigua and Barbuda,Antigua y Barbuda,,39,28,,-,1,95,  ,,,Preliminar,2018
0,39.36,3.19,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,39,28,3,36,1,94,DEN 2,0,37,Preliminar,2016
0,1.05,0.00,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,39,28,0,39,1,95,DEN,0,1,Preliminar,2017
0,3.54,0.00,0,0.000,6,Bahamas,Bahamas,0,39,44,0,36,1,395,DEN,0,14,Preliminar,2017
0,2.32,0.26,0,0.000,6,Bahamas,Bahamas,0,39,44,1,30,1,388,DEN,0,9,Preliminar,2015
0,,,,,6,Bahamas,Bahamas,,39,44,,-,1,395,  ,,,Preliminar,2018
0,226.97,19.34,0,0.000,6,Bahamas,Bahamas,0,39,44,76,29,1,393,DEN,0,892,Preliminar,2016
0,,,,,6,Barbados,Barbados,,39,52,,-,1,292,  ,,,Preliminar,2018
0,33.33,5.50,0,0.000,6,Barbados,Barbados,0,39,52,16,32,1,291,DEN 1,0,97,Preliminar,2015
0,424.40,119.93,0,0.000,6,Barbados,Barbados,0,39,52,349,36,1,291,DEN,0,1235,Preliminar,2016
0,105.82,14.73,0,0.000,6,Barbados,Barbados,0,39,52,43,36,1,292,DEN,0,309,Preliminar,2017
0,715.47,8.80,0.074543422,0.000,2,Belize,Belice,0,39,84,33,39,1,375,DEN,2,2683,Preliminar,2017
0,80.46,31.61,0,0.000,2,Belize,Belice,0,39,84,110,32,1,348,DEN 2,0,280,Preliminar,2015
0,,,,,2,Belize,Belice,,39,84,,-,1,375,  ,,,Preliminar,2018
0,15.26,0.27,0,0.000,2,Belize,Belice,0,39,84,1,32,1,367,DEN 3,0,56,Preliminar,2016
0,,,,,6,Virgin Islands (UK),Islas Vírgenes (RU),,39,92,,-,1,35,  ,,,Preliminar,2018
0,490.91,227.27,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,39,92,75,32,1,33,DEN,0,162,Preliminar,2015
0,238.24,238.24,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,39,92,81,36,1,34,DEN,0,81,Preliminar,2016
0,120.00,120.00,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,39,92,42,32,1,35,DEN,0,42,Preliminar,2017
0,,,,,1,Canada,Canadá,0,39,124,0,39,1,0,  ,0,0,Final,2016
0,,,,,1,Canada,Canadá,0,39,124,0,39,1,0,  ,0,0,Preliminar,2017
0,,,,,1,Canada,Canadá,0,39,124,0,39,1,0,  ,0,0,Preliminar,2015
0,,,,,1,Canada,Canadá,0,39,124,0,3,1,0,  ,0,0,Preliminar,2018
0,189.47,1.75,0,0.000,6,Cayman Islands,Islas Caimán,0,39,136,1,36,1,57,DEN 3,0,108,Preliminar,2016
0,39.66,0.00,0,0.000,6,Cayman Islands,Islas Caimán,0,39,136,0,39,1,58,DEN,0,23,Preliminar,2017
0,,,,,6,Cayman Islands,Islas Caimán,,39,136,,-,1,58,  ,,,Preliminar,2018
0,388.61,0.00,0,0.000,2,Costa Rica,Costa Rica,0,39,188,0,39,1,4857,"DEN 1,2,3",0,18875,Final,2016
0,96.29,,0,0.000,2,Costa Rica,Costa Rica,0,39,188,,39,1,4906,"DEN 1,2",0,4724,final,2017
0,143.86,0.00,0.083379655,0.000,2,Costa Rica,Costa Rica,0,39,188,0,39,1,5002,"DEN 1,2,3",6,7196,Final,2015
0,,,,,2,Costa Rica,Costa Rica,,39,188,,-,1,4906,  ,,,Preliminar,2018
