"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","4","5","0","745","0.0%",""
"X.ILI.ETR","East Tennessee Region","6","7","1","2645","0.0%","lower"
"X.ILI.JMR","Jackson-Madison County","1","1","20","845","2.4%","higher"
"X.ILI.KKR","Knoxville-Knox County","3","4","3","955","0.3%",""
"X.ILI.MCR","Mid-Cumberland Region","4","10","1","823","0.1%",""
"X.ILI.MSR","Shelby County (Memphis)","2","5","0","663","0.0%",""
"X.ILI.NDR","Nashville-Davidson County","2","6","13","1339","1.0%","higher"
"X.ILI.NER","Northeast Region","3","3","0","513","0.0%",""
"X.ILI.SCR","South Central Region","3","3","0","215","0.0%",""
"X.ILI.SER","Southeast Region","2","4","0","154","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","2","2","4","331","1.2%","higher"
"X.ILI.UCR","Upper Cumberland Region","5","5","0","942","0.0%",""
"X.ILI.WTR","West Tennessee Region","6","6","0","359","0.0%",""
