"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","2","4","0","351","0.0%",""
"X.ILI.ETR","East Tennessee Region","5","7","4","1727","0.2%",""
"X.ILI.JMR","Jackson-Madison County","0","1","0","0","0.0%","n/a"
"X.ILI.KKR","Knoxville-Knox County","2","3","3","346","0.9%","higher"
"X.ILI.MCR","Mid-Cumberland Region","6","15","0","351","0.0%",""
"X.ILI.MSR","Shelby County (Memphis)","7","11","0","865","0.0%",""
"X.ILI.NDR","Nashville-Davidson County","3","10","0","276","0.0%",""
"X.ILI.NER","Northeast Region","2","5","0","115","0.0%",""
"X.ILI.SCR","South Central Region","3","3","0","171","0.0%",""
"X.ILI.SER","Southeast Region","3","5","0","110","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","1","1","0","214","0.0%",""
"X.ILI.UCR","Upper Cumberland Region","4","4","0","504","0.0%",""
"X.ILI.WTR","West Tennessee Region","6","6","0","227","0.0%",""
