"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","3","5","0","467","0.0%",""
"X.ILI.ETR","East Tennessee Region","7","7","14","3975","0.4%","lower"
"X.ILI.JMR","Jackson-Madison County","1","1","39","900","4.3%","higher"
"X.ILI.KKR","Knoxville-Knox County","3","4","7","940","0.7%",""
"X.ILI.MCR","Mid-Cumberland Region","8","10","2","1231","0.2%","lower"
"X.ILI.MSR","Shelby County (Memphis)","2","5","2","189","1.1%",""
"X.ILI.NDR","Nashville-Davidson County","2","6","13","632","2.1%","higher"
"X.ILI.NER","Northeast Region","1","3","0","283","0.0%",""
"X.ILI.SCR","South Central Region","3","3","1","318","0.3%",""
"X.ILI.SER","Southeast Region","4","4","1","833","0.1%","lower"
"X.ILI.SUL","Sullivan County (Tri-Cities)","1","2","0","241","0.0%",""
"X.ILI.UCR","Upper Cumberland Region","4","5","0","522","0.0%",""
"X.ILI.WTR","West Tennessee Region","6","6","1","442","0.2%",""
