"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","2","5","0","74","0.0%",""
"X.ILI.ETR","East Tennessee Region","6","7","1","2761","0.0%",""
"X.ILI.JMR","Jackson-Madison County","0","0","0","0","0.0%",""
"X.ILI.KKR","Knoxville-Knox County","4","4","0","876","0.0%",""
"X.ILI.MCR","Mid-Cumberland Region","5","10","0","523","0.0%",""
"X.ILI.MSR","Shelby County (Memphis)","0","5","0","0","0.0%",""
"X.ILI.NDR","Nashville-Davidson County","4","6","0","493","0.0%",""
"X.ILI.NER","Northeast Region","2","3","0","299","0.0%",""
"X.ILI.SCR","South Central Region","3","3","0","227","0.0%",""
"X.ILI.SER","Southeast Region","4","4","0","469","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","1","2","0","166","0.0%",""
"X.ILI.UCR","Upper Cumberland Region","3","5","0","376","0.0%",""
"X.ILI.WTR","West Tennessee Region","5","6","0","232","0.0%",""
