"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","3","4","0","621","0.0%","lower"
"X.ILI.ETR","East Tennessee Region","5","7","4","1828","0.2%","lower"
"X.ILI.JMR","Jackson-Madison County","1","2","2","576","0.4%",""
"X.ILI.KKR","Knoxville-Knox County","2","4","2","590","0.3%","lower"
"X.ILI.MCR","Mid-Cumberland Region","8","11","4","721","0.6%",""
"X.ILI.MSR","Shelby County (Memphis)","10","12","68","1044","6.5%","higher"
"X.ILI.NDR","Nashville-Davidson County","0","5","0","0","0.0%","n/a"
"X.ILI.NER","Northeast Region","0","3","0","0","0.0%","n/a"
"X.ILI.SCR","South Central Region","3","3","0","214","0.0%",""
"X.ILI.SER","Southeast Region","3","5","0","164","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","0","2","0","0","0.0%","n/a"
"X.ILI.UCR","Upper Cumberland Region","3","4","0","443","0.0%","lower"
"X.ILI.WTR","West Tennessee Region","5","6","1","262","0.4%",""
