"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","3","4","1","727","0.1%","lower"
"X.ILI.ETR","East Tennessee Region","7","7","30","2777","1.1%",""
"X.ILI.JMR","Jackson-Madison County","1","2","11","561","2.0%","higher"
"X.ILI.KKR","Knoxville-Knox County","3","4","13","1724","0.8%",""
"X.ILI.MCR","Mid-Cumberland Region","5","10","13","879","1.5%","higher"
"X.ILI.MSR","Shelby County (Memphis)","0","5","0","0","0.0%","n/a"
"X.ILI.NDR","Nashville-Davidson County","3","5","4","789","0.5%",""
"X.ILI.NER","Northeast Region","3","3","1","256","0.4%",""
"X.ILI.SCR","South Central Region","3","3","3","170","1.8%",""
"X.ILI.SER","Southeast Region","5","5","3","864","0.4%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","2","2","0","474","0.0%","lower"
"X.ILI.UCR","Upper Cumberland Region","4","4","3","574","0.5%",""
"X.ILI.WTR","West Tennessee Region","6","6","1","301","0.3%",""
