"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","3","4","0","519","0.0%",""
"X.ILI.ETR","East Tennessee Region","7","8","8","2719","0.3%",""
"X.ILI.JMR","Jackson-Madison County","1","2","0","108","0.0%",""
"X.ILI.KKR","Knoxville-Knox County","4","4","13","1892","0.7%","higher"
"X.ILI.MCR","Mid-Cumberland Region","9","10","14","1102","1.3%","higher"
"X.ILI.MSR","Shelby County (Memphis)","2","9","0","684","0.0%",""
"X.ILI.NDR","Nashville-Davidson County","1","6","0","121","0.0%",""
"X.ILI.NER","Northeast Region","2","3","0","158","0.0%",""
"X.ILI.SCR","South Central Region","3","3","0","209","0.0%",""
"X.ILI.SER","Southeast Region","5","5","3","817","0.4%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","1","2","0","359","0.0%",""
"X.ILI.UCR","Upper Cumberland Region","4","4","0","672","0.0%",""
"X.ILI.WTR","West Tennessee Region","6","6","0","368","0.0%",""
