"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","3","4","0","516","0.0%",""
"X.ILI.ETR","East Tennessee Region","5","7","4","1446","0.3%",""
"X.ILI.JMR","Jackson-Madison County","0","1","0","0","0.0%",""
"X.ILI.KKR","Knoxville-Knox County","3","4","0","1096","0.0%",""
"X.ILI.MCR","Mid-Cumberland Region","8","10","0","624","0.0%",""
"X.ILI.MSR","Shelby County (Memphis)","1","10","1","179","0.6%",""
"X.ILI.NDR","Nashville-Davidson County","2","6","1","123","0.8%","higher"
"X.ILI.NER","Northeast Region","2","3","0","197","0.0%",""
"X.ILI.SCR","South Central Region","3","3","0","237","0.0%",""
"X.ILI.SER","Southeast Region","3","5","0","155","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","0","2","0","0","0.0%",""
"X.ILI.UCR","Upper Cumberland Region","3","4","0","379","0.0%",""
"X.ILI.WTR","West Tennessee Region","5","6","1","295","0.3%",""
