"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","3","4","0","458","0.0%",""
"X.ILI.ETR","East Tennessee Region","7","8","5","2307","0.2%",""
"X.ILI.JMR","Jackson-Madison County","0","2","0","0","0.0%","n/a"
"X.ILI.KKR","Knoxville-Knox County","4","4","2","1790","0.1%",""
"X.ILI.MCR","Mid-Cumberland Region","9","10","3","822","0.4%",""
"X.ILI.MSR","Shelby County (Memphis)","0","5","0","0","0.0%","n/a"
"X.ILI.NDR","Nashville-Davidson County","3","5","0","284","0.0%",""
"X.ILI.NER","Northeast Region","3","3","0","290","0.0%",""
"X.ILI.SCR","South Central Region","3","3","0","212","0.0%",""
"X.ILI.SER","Southeast Region","4","5","0","824","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","1","2","1","375","0.3%",""
"X.ILI.UCR","Upper Cumberland Region","2","4","0","331","0.0%",""
"X.ILI.WTR","West Tennessee Region","6","6","0","324","0.0%",""
