"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","3","5","2","510","0.4%","lower"
"X.ILI.ETR","East Tennessee Region","7","7","209","3472","6.0%","higher"
"X.ILI.JMR","Jackson-Madison County","1","1","67","996","6.7%","higher"
"X.ILI.KKR","Knoxville-Knox County","3","3","38","1214","3.1%","lower"
"X.ILI.MCR","Mid-Cumberland Region","10","10","58","1221","4.8%",""
"X.ILI.MSR","Shelby County (Memphis)","2","5","0","650","0.0%","lower"
"X.ILI.NDR","Nashville-Davidson County","3","6","122","1408","8.7%","higher"
"X.ILI.NER","Northeast Region","1","3","0","221","0.0%","lower"
"X.ILI.SCR","South Central Region","3","3","0","305","0.0%","lower"
"X.ILI.SER","Southeast Region","4","4","56","989","5.7%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","1","2","5","246","2.0%",""
"X.ILI.UCR","Upper Cumberland Region","5","5","17","790","2.2%","lower"
"X.ILI.WTR","West Tennessee Region","6","6","2","369","0.5%","lower"
