"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","4","5","0","406","0.0%",""
"X.ILI.ETR","East Tennessee Region","3","7","0","325","0.0%",""
"X.ILI.JMR","Jackson-Madison County","0","1","0","0","0.0%",""
"X.ILI.KKR","Knoxville-Knox County","2","4","0","207","0.0%",""
"X.ILI.MCR","Mid-Cumberland Region","5","11","0","364","0.0%",""
"X.ILI.MSR","Shelby County (Memphis)","2","6","0","182","0.0%",""
"X.ILI.NDR","Nashville-Davidson County","3","6","1","805","0.1%",""
"X.ILI.NER","Northeast Region","1","3","0","75","0.0%",""
"X.ILI.SCR","South Central Region","2","3","0","173","0.0%",""
"X.ILI.SER","Southeast Region","4","4","0","464","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","0","2","0","0","0.0%",""
"X.ILI.UCR","Upper Cumberland Region","4","5","0","462","0.0%",""
"X.ILI.WTR","West Tennessee Region","5","6","0","303","0.0%",""
