"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","3","4","0","304","0.0%",""
"X.ILI.ETR","East Tennessee Region","5","7","12","1707","0.7%","higher"
"X.ILI.JMR","Jackson-Madison County","0","1","0","0","0.0%","n/a"
"X.ILI.KKR","Knoxville-Knox County","3","3","2","737","0.3%",""
"X.ILI.MCR","Mid-Cumberland Region","7","15","0","403","0.0%",""
"X.ILI.MSR","Shelby County (Memphis)","1","11","0","71","0.0%",""
"X.ILI.NDR","Nashville-Davidson County","3","10","0","249","0.0%",""
"X.ILI.NER","Northeast Region","3","5","0","208","0.0%",""
"X.ILI.SCR","South Central Region","3","3","0","156","0.0%",""
"X.ILI.SER","Southeast Region","3","5","0","97","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","0","1","0","0","0.0%","n/a"
"X.ILI.UCR","Upper Cumberland Region","4","4","0","364","0.0%",""
"X.ILI.WTR","West Tennessee Region","6","6","0","223","0.0%",""
