"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","4","4","0","854","0.0%",""
"X.ILI.ETR","East Tennessee Region","4","7","5","1878","0.3%",""
"X.ILI.JMR","Jackson-Madison County","1","2","3","576","0.5%",""
"X.ILI.KKR","Knoxville-Knox County","3","4","6","1837","0.3%",""
"X.ILI.MCR","Mid-Cumberland Region","9","11","1","1087","0.1%",""
"X.ILI.MSR","Shelby County (Memphis)","7","12","11","935","1.2%","higher"
"X.ILI.NDR","Nashville-Davidson County","4","5","0","963","0.0%",""
"X.ILI.NER","Northeast Region","2","3","0","166","0.0%",""
"X.ILI.SCR","South Central Region","3","3","1","275","0.4%",""
"X.ILI.SER","Southeast Region","4","5","0","382","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","0","2","0","0","0.0%","n/a"
"X.ILI.UCR","Upper Cumberland Region","3","4","0","362","0.0%",""
"X.ILI.WTR","West Tennessee Region","5","6","2","289","0.7%",""
