"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","4","4","0","861","0.0%",""
"X.ILI.ETR","East Tennessee Region","6","7","1","1429","0.1%",""
"X.ILI.JMR","Jackson-Madison County","1","2","8","615","1.3%","higher"
"X.ILI.KKR","Knoxville-Knox County","4","4","1","1869","0.1%",""
"X.ILI.MCR","Mid-Cumberland Region","7","10","3","490","0.6%","higher"
"X.ILI.MSR","Shelby County (Memphis)","0","5","0","0","0.0%","n/a"
"X.ILI.NDR","Nashville-Davidson County","3","5","0","953","0.0%",""
"X.ILI.NER","Northeast Region","3","3","1","216","0.5%",""
"X.ILI.SCR","South Central Region","3","3","0","220","0.0%",""
"X.ILI.SER","Southeast Region","5","5","1","667","0.2%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","2","2","0","524","0.0%",""
"X.ILI.UCR","Upper Cumberland Region","4","4","0","575","0.0%",""
"X.ILI.WTR","West Tennessee Region","6","6","0","297","0.0%",""
