"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","4","5","2","563","0.4%",""
"X.ILI.ETR","East Tennessee Region","5","7","5","2500","0.2%","lower"
"X.ILI.JMR","Jackson-Madison County","1","1","28","797","3.5%","higher"
"X.ILI.KKR","Knoxville-Knox County","3","4","11","977","1.1%",""
"X.ILI.MCR","Mid-Cumberland Region","8","10","7","1109","0.6%",""
"X.ILI.MSR","Shelby County (Memphis)","2","5","0","169","0.0%",""
"X.ILI.NDR","Nashville-Davidson County","3","6","13","1041","1.2%","higher"
"X.ILI.NER","Northeast Region","2","3","0","313","0.0%",""
"X.ILI.SCR","South Central Region","3","3","0","264","0.0%",""
"X.ILI.SER","Southeast Region","3","4","0","532","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","2","2","0","243","0.0%",""
"X.ILI.UCR","Upper Cumberland Region","4","5","2","755","0.3%",""
"X.ILI.WTR","West Tennessee Region","6","6","0","353","0.0%",""
