"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","4","4","3","701","0.4%",""
"X.ILI.ETR","East Tennessee Region","8","8","12","3589","0.3%",""
"X.ILI.JMR","Jackson-Madison County","0","0","0","0","0.0%",""
"X.ILI.KKR","Knoxville-Knox County","4","4","6","1502","0.4%",""
"X.ILI.MCR","Mid-Cumberland Region","7","9","6","1160","0.5%",""
"X.ILI.MSR","Shelby County (Memphis)","3","5","2","763","0.3%",""
"X.ILI.NDR","Nashville-Davidson County","6","6","30","1958","1.5%","higher"
"X.ILI.NER","Northeast Region","2","2","0","240","0.0%",""
"X.ILI.SCR","South Central Region","3","3","1","285","0.4%",""
"X.ILI.SER","Southeast Region","3","4","0","491","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","1","1","0","178","0.0%",""
"X.ILI.UCR","Upper Cumberland Region","5","5","0","873","0.0%","lower"
"X.ILI.WTR","West Tennessee Region","6","6","0","381","0.0%",""
