"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","1","4","0","14","0.0%",""
"X.ILI.ETR","East Tennessee Region","7","7","0","2714","0.0%",""
"X.ILI.JMR","Jackson-Madison County","0","1","0","0","0.0%",""
"X.ILI.KKR","Knoxville-Knox County","4","4","0","1111","0.0%",""
"X.ILI.MCR","Mid-Cumberland Region","7","10","1","605","0.2%","higher"
"X.ILI.MSR","Shelby County (Memphis)","1","10","0","237","0.0%",""
"X.ILI.NDR","Nashville-Davidson County","3","6","0","378","0.0%",""
"X.ILI.NER","Northeast Region","1","3","0","110","0.0%",""
"X.ILI.SCR","South Central Region","3","3","0","176","0.0%",""
"X.ILI.SER","Southeast Region","5","5","0","535","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","1","2","0","333","0.0%",""
"X.ILI.UCR","Upper Cumberland Region","3","4","0","270","0.0%",""
"X.ILI.WTR","West Tennessee Region","5","6","0","260","0.0%",""
