"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","4","5","2","645","0.3%",""
"X.ILI.ETR","East Tennessee Region","6","7","3","2046","0.1%",""
"X.ILI.JMR","Jackson-Madison County","0","0","0","0","0.0%",""
"X.ILI.KKR","Knoxville-Knox County","4","4","2","1374","0.1%",""
"X.ILI.MCR","Mid-Cumberland Region","8","9","2","1059","0.2%",""
"X.ILI.MSR","Shelby County (Memphis)","2","5","0","620","0.0%",""
"X.ILI.NDR","Nashville-Davidson County","4","6","20","1960","1.0%","higher"
"X.ILI.NER","Northeast Region","2","3","0","316","0.0%",""
"X.ILI.SCR","South Central Region","3","3","1","247","0.4%",""
"X.ILI.SER","Southeast Region","4","4","0","732","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","1","1","0","202","0.0%",""
"X.ILI.UCR","Upper Cumberland Region","5","5","1","1211","0.1%",""
"X.ILI.WTR","West Tennessee Region","6","6","0","369","0.0%",""
