"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","4","5","0","344","0.0%",""
"X.ILI.ETR","East Tennessee Region","5","7","2","1973","0.1%",""
"X.ILI.JMR","Jackson-Madison County","1","1","5","891","0.6%","higher"
"X.ILI.KKR","Knoxville-Knox County","2","4","6","908","0.7%","higher"
"X.ILI.MCR","Mid-Cumberland Region","7","11","1","1051","0.1%",""
"X.ILI.MSR","Shelby County (Memphis)","2","9","0","125","0.0%",""
"X.ILI.NDR","Nashville-Davidson County","5","6","5","1411","0.4%",""
"X.ILI.NER","Northeast Region","1","3","0","229","0.0%",""
"X.ILI.SCR","South Central Region","3","3","0","285","0.0%",""
"X.ILI.SER","Southeast Region","3","5","0","1030","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","1","2","0","266","0.0%",""
"X.ILI.UCR","Upper Cumberland Region","5","5","1","855","0.1%",""
"X.ILI.WTR","West Tennessee Region","6","6","1","567","0.2%",""
