"abbr.name","region.name","num.sites.reporting","total.sites","total.regional.ILI","total.regional.patients","percent.ILI","compared.to.state"
"X.ILI.CHR","Hamilton County (Chattanooga)","4","4","0","830","0.0%",""
"X.ILI.ETR","East Tennessee Region","4","7","10","1553","0.6%","higher"
"X.ILI.JMR","Jackson-Madison County","1","2","0","589","0.0%",""
"X.ILI.KKR","Knoxville-Knox County","0","4","0","0","0.0%","n/a"
"X.ILI.MCR","Mid-Cumberland Region","9","11","2","939","0.2%",""
"X.ILI.MSR","Shelby County (Memphis)","10","12","2","953","0.2%",""
"X.ILI.NDR","Nashville-Davidson County","1","5","0","272","0.0%",""
"X.ILI.NER","Northeast Region","1","3","0","67","0.0%",""
"X.ILI.SCR","South Central Region","3","3","0","271","0.0%",""
"X.ILI.SER","Southeast Region","3","5","0","101","0.0%",""
"X.ILI.SUL","Sullivan County (Tri-Cities)","0","2","0","0","0.0%","n/a"
"X.ILI.UCR","Upper Cumberland Region","4","4","0","567","0.0%",""
"X.ILI.WTR","West Tennessee Region","5","6","0","262","0.0%",""
