Anchieta,55652,1,3,4,2,4,4,3,6,5,9,8,17,22,15,13,8,7,4,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,6,0,1,2,160
ParqueAnchieta,26212,0,0,1,2,0,2,4,2,3,2,0,3,4,4,4,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40
RicardodeAlbuquerque,29310,2,0,1,1,2,3,1,1,2,0,2,2,7,5,1,1,2,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,1,2,54
XXVPavuna,208813,26,26,14,7,14,11,16,23,23,34,46,42,115,101,50,40,46,30,31,13,17,17,10,2,16,2,5,7,6,7,1,0,0,1,4,5,0,3,1,0,2,2,3,0,1,3,4,3,3,4,5,0,842
CoelhoNeto,32423,4,3,2,0,1,4,3,2,2,0,4,5,15,11,13,10,15,4,1,3,6,5,1,2,7,1,1,4,1,2,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,2,0,1,0,1,0,142
Acari,27347,0,0,0,0,0,2,2,5,3,5,2,4,8,0,4,5,4,3,2,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,3,1,2,0,0,65
Barros Filho,14049,3,4,0,1,0,0,0,1,0,1,2,3,5,2,1,0,2,2,1,1,3,2,2,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,45
CostaBarros,28442,9,9,9,3,4,1,4,8,11,12,20,24,45,48,6,2,4,9,9,7,3,4,2,0,3,0,1,0,2,3,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,274
Pavuna,97350,10,10,3,3,9,4,7,7,7,16,18,6,42,40,26,23,21,12,18,2,4,4,5,0,3,0,1,2,3,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,2,0,316
ParqueColumbia,9202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática4.0,909368,118,121,126,129,108,115,136,126,135,119,131,153,211,176,123,111,287,104,107,68,36,42,63,13,7,6,2,2,5,6,3,1,2,7,1,5,1,6,0,0,0,4,6,1,4,5,7,10,11,9,4,8,2981
XVIJacarepaguá,572030,73,75,67,77,45,68,83,67,70,80,78,77,146,118,85,74,243,69,76,53,25,28,42,3,2,5,1,1,3,4,2,0,2,3,0,1,1,4,0,0,0,2,5,0,1,2,6,8,8,4,1,5,1893
Jacarepaguá,157326,17,13,16,17,10,11,19,11,10,9,10,12,14,8,11,11,25,9,8,7,7,3,7,0,1,2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,2,3,1,0,4,286
Anil,24172,10,13,9,5,2,7,9,6,5,5,10,6,4,9,3,4,4,3,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,127
GardêniaAzul,17715,5,4,3,3,4,4,4,6,4,8,4,7,4,4,6,5,12,2,9,6,2,3,3,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,120
Curicica,31189,9,12,5,15,6,6,4,4,11,7,12,6,15,10,11,12,29,15,8,3,1,2,7,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,3,0,1,0,223
Freguesia(Jacarepaguá),70511,8,7,9,6,6,9,6,5,7,9,1,4,5,11,7,1,6,4,9,1,2,2,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,139
Pechincha,34709,2,2,3,2,0,8,6,6,4,6,4,13,18,6,3,8,18,8,5,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,131
Taquara,102126,7,12,16,19,6,16,18,14,11,17,17,9,35,20,11,10,73,14,18,20,7,10,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,394
Tanque,37856,3,4,1,5,3,2,4,4,6,4,3,5,21,8,12,5,29,7,6,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
PraçaSeca,64147,7,3,2,4,4,3,7,5,5,10,10,10,21,31,13,11,33,5,6,8,2,1,5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,210
VilaValqueire,32279,5,5,3,1,4,2,6,6,7,5,7,5,9,11,8,7,14,2,4,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,120
XXXIVCidadeDeDeus,36515,1,2,8,9,6,1,5,2,8,6,12,13,10,6,6,5,15,12,9,6,4,3,12,0,0,0,1,0,0,0,0,1,0,3,1,2,0,2,0,0,0,0,0,0,2,2,0,1,1,2,1,1,181
CidadedeDeus,36515,1,2,8,9,6,1,5,2,8,6,12,13,10,6,6,5,15,12,9,6,4,3,12,0,0,0,1,0,0,0,0,1,0,3,1,2,0,2,0,0,0,0,0,0,2,2,0,1,1,2,1,1,181
XXIVBarraDaTijuca,300823,44,44,51,43,57,46,48,57,57,33,41,63,55,52,32,32,29,23,22,9,7,11,9,10,5,1,0,1,2,2,1,0,0,1,0,2,0,0,0,0,0,2,1,1,1,1,1,1,2,3,2,2,907
Joá,818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Itanhangá,38415,6,3,13,3,5,7,7,7,5,3,4,7,6,3,3,7,5,2,1,1,1,3,4,2,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,117
BarradaTijuca,135924,17,22,11,10,23,16,17,13,13,5,7,16,10,5,6,5,10,6,4,2,4,3,2,2,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,237
