BentoRibeiro,43707,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9
MarechalHermes,48061,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
XXIIAnchieta,158318,4,4,4,3,8,2,4,4,5,4,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,60
Guadalupe,47144,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Anchieta,55652,1,3,3,1,6,1,4,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31
ParqueAnchieta,26212,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
RicardodeAlbuquerque,29310,3,1,0,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
XXVPavuna,208813,5,7,5,5,6,5,7,3,1,4,8,7,8,4,5,2,4,0,3,3,0,1,0,0,0,0,2,0,0,1,1,1,0,1,2,1,0,0,2,1,2,1,0,1,0,1,1,2,0,0,0,0,113
CoelhoNeto,32423,1,2,0,2,2,1,2,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21
Acari,27347,1,0,1,2,0,0,1,2,0,0,2,0,3,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,22
BarrosFilho,14049,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,12
CostaBarros,28442,0,0,3,1,1,3,2,0,0,2,2,1,2,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26
Pavuna,97350,3,5,0,0,2,1,2,1,1,2,0,1,1,2,1,0,2,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,32
ParqueColumbia,9202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática4.0,909368,0,2,7,21,5,4,3,1,11,16,12,11,11,25,6,8,5,19,10,7,3,1,1,3,3,5,2,2,6,3,2,0,3,4,4,5,4,4,1,9,6,10,12,8,4,8,1,1,3,11,0,0,313
XVIJacarepaguá,572030,0,1,5,12,3,2,1,1,7,8,7,8,6,16,6,5,4,14,5,6,2,1,1,2,2,5,2,2,4,2,1,0,3,1,0,5,1,3,1,5,3,6,3,5,0,5,0,1,1,10,0,0,194
Jacarepaguá,157326,0,0,0,4,0,0,0,0,1,0,0,2,1,1,1,0,0,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2,0,3,2,3,0,0,0,1,0,0,0,0,0,0,29
Anil,24172,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,16
GardêniaAzul,17715,0,0,0,0,1,1,0,0,1,2,1,1,2,5,2,2,3,5,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,37
Curicica,31189,0,0,1,3,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,3,0,0,23
Freguesia(Jacarepaguá),70511,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,11
Pechincha,34709,0,0,1,1,0,0,0,0,2,0,2,0,1,0,2,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19
Taquara,102126,0,1,2,4,1,1,1,0,2,4,1,2,2,3,0,1,0,3,0,2,1,1,0,0,0,0,0,1,0,2,0,0,3,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,45
Tanque,37856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
PraçaSeca,64147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
VilaValqueire,32279,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
XXXIVCidadeDeDeus,36515,0,0,2,5,0,0,0,0,0,2,4,1,2,5,0,2,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,1,0,2,0,2,3,0,0,0,0,0,1,0,0,0,43
CidadedeDeus,36515,0,0,2,5,0,0,0,0,0,2,4,1,2,5,0,2,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,1,0,2,0,2,3,0,0,0,0,0,1,0,0,0,43
XXIVBarraDaTijuca,300823,0,1,0,4,2,2,2,0,4,6,1,2,3,4,0,1,1,5,2,0,0,0,0,1,1,0,0,0,1,1,1,0,0,2,2,0,1,0,0,2,3,2,6,3,4,3,1,0,1,1,0,0,76
Joá,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itanhangá,38415,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,17
BarradaTijuca,135924,0,0,0,1,2,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,3,2,0,0,0,0,0,0,21
Camorim,1970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VargemPequena,27250,0,1,0,2,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
VargemGrande,14039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RecreiodosBandeirantes,82240,0,0,0,0,0,1,1,0,1,3,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,1,2,1,1,1,1,0,1,0,0,0,25
Grumari,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
