Flamengo,50.043,26,43,126,138,44,14,2,1,2,1,2,1,400
Glória,9.661,5,26,90,75,31,3,1,1,0,1,1,0,234
Laranjeiras,45.554,26,34,127,157,37,5,1,0,0,0,1,1,389
Catete,24.057,13,44,147,135,51,8,0,0,0,0,1,0,399
CosmeVelho,7.178,7,19,52,50,13,2,0,0,0,0,0,1,144
Botafogo,82.89,66,155,317,381,119,15,5,5,3,1,3,2,1.072
Humaitá,13.285,3,22,53,43,10,3,0,0,0,0,0,0,134
Urca,7.061,2,8,19,35,13,0,1,0,0,0,0,0,78
VCopacabana,161191,129,376,834,992,319,47,14,6,2,4,5,4,2.732
Leme,14.799,13,29,103,115,27,4,4,0,0,0,0,2,297
Copacabana,146.392,116,347,731,877,292,43,10,6,2,4,5,2,2.435
VILagoa,167774,82,157,457,534,142,27,10,2,1,4,4,6,1.426
Ipanema,42.743,21,32,110,121,38,5,1,0,0,1,2,0,331
Leblon,46.044,21,26,94,107,13,5,2,1,0,2,0,1,272
Lagoa,21.198,9,18,51,69,25,3,1,0,1,0,0,0,177
JardimBotânico,18.009,13,35,76,79,20,1,1,0,0,0,1,0,226
Gávea,16.003,9,18,58,60,14,4,2,0,0,1,0,3,169
Vidigal,12.797,4,19,50,73,27,8,2,0,0,0,1,2,186
SãoConrado,10.98,5,9,18,25,5,1,1,1,0,0,0,0,65
XXVIIRocinha,69356,178,309,461,341,191,64,12,1,5,0,0,2,1.564
Rocinha,69356,178,309,461,341,191,64,12,1,5,0,0,2,1.564
ÁreaProgramática2.2,371120,384,902,1.516,1.818,548,78,19,6,9,6,8,11,5.305
VIIITijuca,181810,184,419,792,977,294,38,9,2,5,1,2,9,2.732
PraçadaBandeira,8.662,4,11,47,51,20,4,0,0,0,0,2,0,139
Tijuca,163.805,178,379,636,826,248,25,9,2,5,1,0,9,2.318
AltodaBoaVista,9.343,2,29,109,100,26,9,0,0,0,0,0,0,275
IXVilaIsabel,189310,200,483,724,841,254,40,10,4,4,5,6,2,2.573
Maracanã,25.256,30,51,90,143,37,6,3,0,0,2,0,1,363
VilaIsabel,86.018,73,202,319,319,106,16,3,0,2,2,3,0,1.045
Andaraí,39.365,55,126,142,194,54,7,0,3,0,1,0,1,583
Grajaú,38.671,42,104,173,185,57,11,4,1,2,0,3,0,582
ÁreaProgramática3.1,886551,588,1.187,3.233,3.086,766,233,87,34,30,32,58,33,9.367
XRamos,153177,92,200,559,583,212,63,23,8,1,8,7,3,1.759
Manguinhos,36.16,21,28,73,75,37,8,6,2,0,2,1,0,253
Bonsucesso,18.711,28,89,196,239,88,18,10,2,1,3,1,1,676
Ramos,40.792,25,48,177,155,53,22,3,0,0,2,3,2,490
Olaria,57.514,18,35,113,114,34,15,4,4,0,1,2,0,340
