JardimCarioca,24.848,1,3,4,3,0,0,0,0,1,1,0,0,13
Tauá,29.567,4,3,2,0,2,0,0,0,0,0,0,1,12
Moneró,6.476,1,0,2,2,1,0,1,0,1,1,0,0,9
Portuguesa,23.856,1,0,0,0,0,0,0,0,2,0,0,0,3
Galeão,22.971,4,3,2,4,0,3,0,0,0,0,0,1,17
CidadeUniversitária,1.556,0,0,0,0,0,0,0,0,0,0,0,0,0
XXIXComplexodoAlemão,69.143,9,5,14,3,0,1,0,0,0,0,0,0,32
ComplexodoAlemão,69.143,9,5,14,3,0,1,0,0,0,0,0,0,32
XXXMaré,129.77,1,5,2,0,0,1,0,0,0,0,0,0,9
Maré,129.77,1,5,2,0,0,1,0,0,0,0,0,0,9
ÁreaProgramática3.2,569.97,50,45,28,15,9,3,6,13,9,4,3,1,186
XIIInhaúma,134.349,18,17,7,1,1,0,2,4,4,1,0,0,55
Higienópolis,15.734,2,2,1,1,0,0,0,1,0,0,0,0,7
MariadaGraça,7.972,4,3,2,0,0,0,1,0,1,0,0,0,11
DelCastilho,15.61,0,0,0,0,0,0,0,1,0,0,0,0,1
Inhaúma,45.698,2,1,0,0,0,0,0,0,1,0,0,0,4
EngenhodaRainha,26.659,6,7,1,0,1,0,0,1,2,1,0,0,19
TomasCoelho,22.676,2,3,3,0,0,0,0,1,0,0,0,0,9
XIIIMéier,397.782,2,1,0,0,0,0,1,0,0,0,0,0,4
Jacaré,9.276,32,27,21,14,7,3,4,9,5,3,3,1,129
SãoFranciscoXavier,8.343,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocha,8.766,0,1,0,1,2,0,0,0,1,0,1,0,6
Riachuelo,12.653,2,1,1,0,1,0,1,0,0,0,0,0,6
Sampaio,10.895,2,4,2,2,0,0,0,0,0,0,1,0,11
EngenhoNovo,42.172,2,2,8,1,0,0,0,1,0,0,0,0,14
LinsdeVasconcelos,37.487,0,1,1,1,1,0,0,1,1,0,1,0,7
Méier,49.828,9,3,5,1,0,3,2,2,0,0,0,0,25
