XXIVBarraDaTijuca,300.823,7,6,14,6,7,2,3,2,3,13,11,2,76
Joá,818,0,0,0,0,0,0,0,0,0,0,0,0,0
Itanhangá,38.415,1,0,4,1,4,0,1,1,1,3,0,1,17
BarradaTijuca,135.924,3,2,1,1,2,0,0,1,0,4,7,0,21
Camorim,1.97,0,0,1,0,0,0,0,0,0,0,0,0,1
VargemPequena,27.25,3,1,3,2,0,0,0,0,0,1,0,0,10
VargemGrande,14.039,0,0,0,1,0,0,0,0,1,0,0,0,2
RecreiodosBandeirantes,82.24,0,3,5,1,1,2,2,0,1,5,4,1,25
Grumari,167,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática5.1,671.041,131,78,53,49,40,21,16,20,20,22,11,9,470
XXXIIIRealengo,243.006,62,24,20,19,22,6,5,3,5,3,2,2,173
Deodoro,10.842,1,0,2,0,0,0,0,0,0,0,0,0,3
VilaMilitar,13.184,2,0,0,0,1,0,0,1,0,0,0,0,4
CampodosAfonsos,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0
JardimSulacap,13.062,4,0,1,1,1,0,0,0,2,0,0,0,9
MagalhãesBastos,24.43,3,1,1,6,1,0,0,1,2,0,0,0,15
Realengo,180.123,52,23,16,12,19,6,5,1,1,3,2,2,142
XVIIBangu,428.035,69,54,33,30,18,15,11,17,15,19,9,7,297
PadreMiguel,64.228,11,5,6,9,2,1,0,3,1,1,2,0,41
Bangu,243.125,35,25,15,12,8,8,8,2,5,9,6,2,135
SenadorCamará,105.515,23,24,12,9,8,6,3,12,9,9,1,5,121
Gericino***,15.167,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática5.2,665.198,92,70,34,26,25,30,18,9,20,18,24,9,375
XVIIICampoGrande,542.084,72,54,26,19,19,23,15,7,19,15,24,8,301
Santíssimo,41.458,2,2,0,1,0,2,3,0,1,1,1,0,13
CampoGrande,328.37,55,25,14,16,14,12,8,3,9,11,18,5,190
SenadorVasconcelos,30.6,3,3,1,0,0,4,1,0,1,1,2,1,17
Inhoaíba,64.649,4,13,3,1,1,1,2,2,4,1,1,2,35
Cosmos,77.007,8,11,8,1,4,4,1,2,4,1,2,0,46
XXVIGuaratiba,123.114,20,16,8,7,6,7,3,2,1,3,0,1,74
Guaratiba,110.049,14,13,6,4,5,6,2,2,0,3,0,1,56
BarradeGuaratiba,3.577,1,1,1,0,0,1,1,0,1,0,0,0,6
PedradeGuaratiba,9.488,5,2,1,3,1,0,0,0,0,0,0,0,12
ÁreaProgramática5.3,368.534,68,79,42,33,22,10,17,13,6,19,24,1,334
XIXSantaCruz,368.534,68,79,42,33,22,10,17,13,6,19,24,1,334
Paciência,94.626,13,17,7,11,7,5,5,2,3,3,2,0,75
SantaCruz,217.333,50,53,27,19,14,4,11,11,1,10,19,1,220
Sepetiba,56.575,5,9,8,3,1,1,1,0,2,6,3,0,39
