XIPenha,321887,130,515,1.414,1.045,162,51,17,3,1,1,8,6,3.353
Penha,78.678,26,41,221,179,28,18,4,0,0,1,2,5,525
PenhaCircular,47.816,5,27,52,47,12,4,1,0,1,0,0,0,149
BrásdePina,59.222,12,37,148,116,26,6,2,1,0,0,2,1,351
Cordovil,45.202,16,35,177,166,30,9,5,1,0,0,0,0,439
ParadadeLucas,23.923,10,35,131,64,5,3,3,1,0,0,0,0,252
VigárioGeral,41.82,38,188,336,175,19,2,1,0,0,0,3,0,762
JardimAmérica,25.226,23,152,349,298,42,9,1,0,0,0,1,0,875
XXIlhaDoGovernador,212574,322,433,824,1.149,321,112,46,22,25,22,40,21,3.337
Ribeira,3.528,6,3,9,21,2,1,0,0,1,0,0,0,43
Zumbi,2.016,2,6,15,11,9,3,0,0,0,0,1,1,48
Cacuia,11.013,28,19,55,64,16,3,8,2,1,1,2,1,200
Pitangueiras,11.756,10,17,41,65,16,6,2,1,0,1,2,1,162
PraiadaBandeira,5.948,4,9,17,20,7,4,1,0,1,1,2,0,66
Cocotá,4.877,11,24,58,43,14,4,2,0,2,1,2,0,161
Bancários,12.512,28,27,61,93,24,10,3,0,2,2,6,0,256
Freguesia(IlhadoGovernador),19.437,19,29,66,96,29,9,3,3,3,2,6,5,270
JardimGuanabara,32.213,43,60,92,159,34,16,5,3,2,3,4,2,423
JardimCarioca,24.848,36,64,104,146,47,15,4,4,5,3,4,3,435
Tauá,29.567,35,67,122,141,36,9,3,2,3,4,8,4,434
Moneró,6.476,14,15,36,46,14,6,3,1,1,0,0,1,137
Portuguesa,23.856,40,36,60,109,37,17,7,3,1,3,1,3,317
Galeão,22.971,46,55,82,134,36,9,5,3,3,1,2,0,376
CidadeUniversitária,1.556,0,2,6,1,0,0,0,0,0,0,0,0,9
XXIXComplexodoAlemão,69143,5,9,30,50,13,3,1,1,2,0,0,1,115
ComplexodoAlemão,69143,5,9,30,50,13,3,1,1,2,0,0,1,115
XXXMaré,129770,39,30,406,259,58,4,0,0,1,1,3,2,803
Maré,129770,39,30,406,259,58,4,0,0,1,1,3,2,803
ÁreaProgramática3.2,569970,264,608,1.185,1.343,566,194,53,23,19,16,31,30,4.332
XIIInhaúma,134349,74,189,394,409,180,71,11,5,1,4,6,8,1.352
Higienópolis,15.734,9,28,46,40,23,5,1,0,0,1,0,0,153
MariadaGraça,7.972,8,8,29,18,9,6,0,1,0,0,0,0,79
DelCastilho,15.61,7,32,60,65,34,11,4,1,0,0,1,3,218
Inhaúma,45.698,30,68,135,144,50,25,2,1,0,2,1,3,461
EngenhodaRainha,26.659,8,26,75,94,40,13,3,2,1,0,1,0,263
TomasCoelho,22.676,12,27,49,48,24,11,1,0,0,1,3,2,178
XIIIMéier,397.782,187,408,779,913,372,121,40,18,18,12,25,20,2.913
