Jacaré,8.343,18,45,71,89,36,14,9,2,0,2,1,0,287
SãoFranciscoXavier,8.766,3,9,16,18,5,1,0,0,0,0,2,0,54
Rocha,12.653,3,18,33,37,23,6,0,1,1,0,2,0,124
Riachuelo,10.895,7,9,29,43,28,4,1,1,0,0,1,0,123
Sampaio,42.172,3,10,22,22,12,7,0,0,0,0,1,0,77
EngenhoNovo,9276,15,52,101,152,56,19,4,2,2,1,2,3,409
LinsdeVasconcelos,37.487,15,45,85,77,37,6,2,1,1,0,3,2,274
Méier,49.828,31,58,111,110,52,13,6,6,1,2,2,3,395
TodosdsSantos,24.646,7,7,22,23,16,3,2,0,0,1,1,1,83
Cachambi,42.415,16,30,65,92,30,15,3,0,3,1,1,0,256
EngenhodeDentro,45.54,19,44,72,89,27,13,3,2,2,4,3,4,282
ÁguaSanta,8.756,1,3,4,7,3,2,0,0,0,0,0,0,20
Encantado,15.021,9,7,18,17,2,1,0,1,5,0,1,1,62
Piedade,43.378,17,25,55,55,17,6,3,0,3,1,3,3,188
Abolição,11.356,6,20,23,30,5,1,4,0,0,0,0,2,91
Pilares,27.25,17,26,52,52,23,10,3,2,0,0,2,1,188
XVIIIJacarezinho,37839,3,11,12,21,14,2,2,0,0,0,0,2,67
Jacarezinho,37839,3,11,12,21,14,2,2,0,0,0,0,2,67
ÁreaProgramática3.3,942638,330,884,2.295,2.314,813,282,109,25,30,25,35,35,7.177
XIVIrajá,202952,89,287,907,899,283,73,30,1,1,2,6,8,2.586
VilaKosmos,18.274,8,27,120,138,25,5,4,0,0,0,2,0,329
VicentedeCarvalho,24.964,6,15,72,88,33,8,0,0,0,0,0,1,223
ViladaPenha,25.465,8,31,114,98,29,5,3,0,1,2,0,2,293
VistaAlegre,8.622,3,14,68,52,20,9,2,1,0,0,0,1,170
Irajá,96.382,48,163,457,465,154,38,17,0,0,0,2,3,1.347
Colégio,29.245,16,37,76,58,22,8,4,0,0,0,2,1,224
XVMadureira,372555,135,329,763,834,308,107,40,17,14,15,16,20,2.598
Campinho,10.156,12,18,56,78,16,6,3,3,0,1,0,5,198
QuintinoBocaiúva,31.185,12,29,35,31,20,10,0,3,1,5,3,3,152
Cavalcanti,16.141,8,20,17,24,14,4,3,0,0,0,1,0,91
EngenheiroLeal,6.113,1,1,6,3,1,0,0,0,0,0,1,0,13
Cascadura,34.456,18,31,86,63,41,14,2,2,1,3,1,2,264
Madureira,50.106,35,57,162,143,46,17,4,2,4,0,2,5,477
VazLobo,15.167,2,9,55,46,6,7,1,0,0,1,0,0,127
Turiaçu,17.246,5,13,16,23,4,2,0,0,0,0,0,0,63
RochaMiranda,44.188,10,32,99,92,28,8,7,0,0,0,0,0,276
HonórioGurgel,21.989,4,20,44,62,29,3,6,1,1,0,0,0,170
