ParqueAnchieta,26.212,0,0,1,0,0,0,0,0,0,0,1,0,2
RicardodeAlbuquerque,29.31,0,2,1,1,0,0,1,1,0,0,0,0,6
XXVPavuna,208813,13,9,10,8,6,8,6,2,6,3,1,1,73
CoelhoNeto,32.423,1,1,0,2,0,2,0,0,1,0,0,0,7
Acari,27.347,1,1,2,1,1,2,0,0,0,2,0,0,10
BarrosFilho,14.049,3,1,0,0,1,0,0,0,2,0,0,0,7
CostaBarros,28.442,2,0,4,0,0,1,1,1,0,0,1,1,11
Pavuna,97.35,6,6,4,5,4,3,5,1,3,1,0,0,38
ParqueColumbia,9202,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática4.0,909.368,42,30,24,32,24,18,8,10,34,37,34,9,302
XVIJacarepaguá,572.03,34,23,17,21,19,10,5,7,20,24,22,5,207
Jacarepaguá,157.326,3,1,5,4,1,3,1,1,5,9,2,0,35
Anil,24.172,2,1,1,2,0,0,0,2,1,1,1,0,11
GardêniaAzul,17.715,2,0,1,0,2,0,0,0,1,0,1,0,7
Curicica,31.189,1,3,0,2,0,0,0,0,0,1,0,0,7
Freguesia(Jacarepaguá),70.511,9,3,1,4,4,2,0,0,3,2,5,0,33
Pechincha,34.709,4,1,1,3,4,2,1,0,0,2,2,1,21
Taquara,102.126,2,7,3,1,3,1,1,3,4,6,5,2,38
Tanque,37.856,4,3,1,1,0,0,0,0,3,1,0,0,13
PraçaSeca,64.147,7,2,3,2,3,1,2,1,3,1,3,0,28
VilaValqueire,32.279,0,2,1,2,2,1,0,0,0,1,3,2,14
XXXIVCidadeDeDeus,36.515,1,1,0,0,0,0,0,0,1,0,0,0,3
CidadedeDeus,36.515,1,1,0,0,0,0,0,0,1,0,0,0,3
XXIVBarraDaTijuca,300.823,7,6,7,11,5,8,3,3,13,13,12,4,92
Joá,818,0,0,0,0,0,0,0,0,0,0,0,0,0
Itanhangá,38.415,1,0,0,0,0,0,0,0,1,0,0,1,3
BarradaTijuca,135.924,4,3,5,6,1,8,2,2,6,9,7,1,54
Camorim,1.97,0,0,0,0,0,0,0,0,0,1,0,0,1
VargemPequena,27.25,0,1,1,2,1,0,0,0,0,1,2,0,8
VargemGrande,14.039,0,1,0,0,1,0,0,0,1,1,2,1,7
RecreiodosBandeirantes,82.24,2,1,1,3,2,0,1,1,5,1,1,1,19
Grumari,167,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática5.1,671.041,85,56,54,45,40,34,21,32,45,38,23,18,491
XXXIIIRealengo,243.006,27,10,12,11,11,4,5,3,9,9,8,4,113
Deodoro,10.842,1,1,0,0,0,0,0,0,0,0,0,0,2
VilaMilitar,13.184,0,0,0,1,1,0,0,0,0,0,0,0,2
CampodosAfonsos,1.365,0,0,0,0,0,0,1,0,0,0,0,0,1
JardimSulacap,13.062,1,1,0,1,0,0,0,1,1,2,0,1,8
