PraçaSeca,64.147,1,0,0,0,0,0,0,0,0,0,0,0,1
VilaValqueire,32.279,1,0,0,0,0,0,0,0,0,0,0,0,1
XXXIVCidadeDeDeus,36.515,6,0,0,0,0,0,0,0,0,0,0,0,6
CidadedeDeus,36.515,6,0,0,0,0,0,0,0,0,0,0,0,6
XXIVBarraDaTijuca,300.823,16,0,0,0,0,0,0,0,0,0,0,0,16
Joá,818,0,0,0,0,0,0,0,0,0,0,0,0,0
Itanhangá,38.415,4,0,0,0,0,0,0,0,0,0,0,0,4
BarradaTijuca,135.924,6,0,0,0,0,0,0,0,0,0,0,0,6
Camorim,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0
VargemPequena,27.25,0,0,0,0,0,0,0,0,0,0,0,0,0
VargemGrande,14.039,1,0,0,0,0,0,0,0,0,0,0,0,1
RecreiodosBandeirantes,82.24,5,0,0,0,0,0,0,0,0,0,0,0,5
Grumari,167,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática5.1,671.041,13,1,0,0,0,0,0,0,0,0,0,0,14
XXXIIIRealengo,243.006,0,1,0,0,0,0,0,0,0,0,0,0,1
Deodoro,10.842,0,0,0,0,0,0,0,0,0,0,0,0,0
VilaMilitar,13.184,0,0,0,0,0,0,0,0,0,0,0,0,0
CampodosAfonsos,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0
JardimSulacap,13.062,0,0,0,0,0,0,0,0,0,0,0,0,0
MagalhãesBastos,24.43,0,0,0,0,0,0,0,0,0,0,0,0,0
Realengo,180.123,0,1,0,0,0,0,0,0,0,0,0,0,1
XVIIBangu,428.035,13,0,0,0,0,0,0,0,0,0,0,0,13
PadreMiguel,64.228,2,0,0,0,0,0,0,0,0,0,0,0,2
Bangu,243.125,7,0,0,0,0,0,0,0,0,0,0,0,7
SenadorCamará,105.515,4,0,0,0,0,0,0,0,0,0,0,0,4
Gericino***,15.167,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática5.2,665.198,62,20,0,0,0,0,0,0,0,0,0,0,82
XVIIICampoGrande,542.084,51,16,0,0,0,0,0,0,0,0,0,0,67
Santíssimo,41.458,1,2,0,0,0,0,0,0,0,0,0,0,3
CampoGrande,328.37,35,7,0,0,0,0,0,0,0,0,0,0,42
SenadorVasconcelos,30.6,1,0,0,0,0,0,0,0,0,0,0,0,1
Inhoaíba,64.649,8,5,0,0,0,0,0,0,0,0,0,0,13
Cosmos,77.007,6,2,0,0,0,0,0,0,0,0,0,0,8
XXVIGuaratiba,123.114,11,4,0,0,0,0,0,0,0,0,0,0,15
Guaratiba,110.049,10,4,0,0,0,0,0,0,0,0,0,0,14
BarradeGuaratiba,3.577,0,0,0,0,0,0,0,0,0,0,0,0,0
PedradeGuaratiba,9.488,1,0,0,0,0,0,0,0,0,0,0,0,1
ÁreaProgramática5.3,368.534,33,6,0,0,0,0,0,0,0,0,0,0,39
XIXSantaCruz,368.534,33,6,0,0,0,0,0,0,0,0,0,0,39
Paciência,94.626,7,1,0,0,0,0,0,0,0,0,0,0,8
SantaCruz,217.333,25,4,0,0,0,0,0,0,0,0,0,0,29
Sepetiba,56.575,1,1,0,0,0,0,0,0,0,0,0,0,2
