Ramos,40792,1,2,1,1,4,1,3,0,2,3,2,1,2,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,31
Olaria,57514,0,0,2,3,1,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
XIPenha,321887,6,17,15,12,18,12,15,6,2,8,10,8,9,11,10,6,4,8,9,5,2,3,5,3,3,0,1,1,0,1,0,0,2,1,0,1,0,2,3,2,3,3,2,0,2,2,1,1,2,1,2,0,240
Penha,78678,1,2,2,0,2,3,3,2,0,0,4,0,1,1,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27
PenhaCircular,47816,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16
BrásdePina,59222,1,0,0,2,1,2,1,0,1,1,0,4,2,1,1,1,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26
Cordovil,45202,2,6,3,0,4,2,1,1,0,2,1,1,2,4,1,1,0,3,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,43
ParadadeLucas,23923,1,1,3,2,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20
VigárioGeral,41820,0,4,5,2,3,4,2,1,0,2,2,1,1,1,4,3,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,1,1,0,1,0,0,0,49
JardimAmérica,25226,0,4,2,3,6,0,6,2,1,2,3,2,3,4,1,1,3,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,59
XXIlhaDoGovernador,212574,3,7,2,3,5,5,6,3,3,2,7,1,6,5,2,4,2,4,1,1,0,2,1,2,3,0,0,0,0,1,0,0,0,0,0,0,3,2,2,0,0,2,1,1,0,0,0,1,3,1,1,0,98
Ribeira,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
