EngenhoNovo,42.172,4,4,3,1,2,2,1,1,0,0,0,1,19
LinsdeVasconcelos,37.487,6,4,1,1,0,2,0,0,2,1,0,0,17
Méier,49.828,8,5,4,4,1,0,1,2,1,0,1,1,28
TodosdsSantos,24.646,4,0,0,0,0,0,0,2,1,0,0,0,7
Cachambi,42.415,4,1,0,0,1,0,0,1,0,0,1,0,8
EngenhodeDentro,45.54,7,3,3,1,1,3,0,0,0,1,0,2,21
ÁguaSanta,8.756,1,0,0,0,0,0,0,0,0,0,0,0,1
Encantado,15.021,1,2,0,0,0,0,0,0,0,0,0,0,3
Piedade,43.378,2,4,2,2,0,0,1,0,0,3,1,3,18
Abolição,11.356,2,0,0,1,0,1,0,0,0,0,1,0,5
Pilares,27.25,5,1,3,2,2,0,0,0,1,0,0,0,14
XVIIIJacarezinho,37839,0,1,1,1,2,2,0,1,0,0,1,0,9
Jacarezinho,37839,0,1,1,1,2,2,0,1,0,0,1,0,9
ÁreaProgramática3.3,942638,48,28,40,41,34,26,15,22,20,20,11,6,311
XIVIrajá,202952,13,8,12,13,15,7,6,6,9,10,1,4,104
VilaKosmos,18.274,1,0,1,3,1,3,2,1,0,2,0,0,14
VicentedeCarvalho,24.964,1,1,1,0,2,0,1,0,0,1,1,2,10
ViladaPenha,25.465,5,2,2,1,1,1,0,0,0,1,0,0,13
VistaAlegre,8.622,0,1,1,1,1,0,1,2,1,0,0,0,8
Irajá,96.382,4,3,5,6,8,2,1,2,4,6,0,2,43
Colégio,29.245,2,1,2,2,2,1,1,1,4,0,0,0,16
XVMadureira,372555,17,7,12,15,13,9,2,11,4,5,7,1,103
Campinho,10.156,0,0,0,0,1,0,0,2,0,0,0,0,3
QuintinoBocaiúva,31.185,5,4,3,1,0,1,0,0,0,0,0,0,14
Cavalcanti,16.141,0,0,0,1,1,0,0,0,0,0,1,0,3
EngenheiroLeal,6.113,0,0,1,0,0,0,0,0,0,0,0,0,1
Cascadura,34.456,1,1,1,2,1,0,0,2,0,0,1,0,9
Madureira,50.106,2,0,0,5,3,0,0,0,0,0,0,0,10
VazLobo,15.167,0,0,1,1,0,1,0,1,0,1,0,0,5
Turiaçu,17.246,1,0,0,0,0,0,0,1,0,0,0,0,2
RochaMiranda,44.188,0,0,1,2,0,4,0,0,0,3,0,0,10
HonórioGurgel,21.989,1,0,1,1,0,1,0,0,0,0,0,0,4
OswaldoCruz,34.04,4,1,1,0,1,0,1,0,0,0,1,1,10
BentoRibeiro,43.707,2,0,1,1,2,1,1,3,3,1,1,0,16
MarechalHermes,48.061,1,1,2,1,4,1,0,2,1,0,3,0,16
XXIIAnchieta,158318,5,4,6,5,0,2,1,3,1,2,2,0,31
Guadalupe,47.144,4,1,2,4,0,1,0,2,1,2,1,0,18
Anchieta,55.652,1,1,2,0,0,1,0,0,0,0,0,0,5
