"X0","Incidence_Rate","Lab_Confirm_Incidence_rate","X_SD_D_x100","CFR","ID","Country_or_Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological_Week","Number_of_Records","Population_x_1000","Serotype","Severe_Dengue","Total_of_Dengue_Cases","Type","Year","Week_Cases_Dengue","Week_Range"
0,8.74,8.74,0,0,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,6,850,9,"6",1,103,"DEN",0,9,"final",2016
0,0.06,0.06,0,0,1,"United States of America","Estados Unidos de América",0,6,840,185,"6",1,324119,"DEN",0,185,"Final",2016
0,2.13,2.13,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,6,28,2,"4",1,94,"DEN",0,2,"Preliminar",2016
0,20.96,6.78,0,0,4,"Argentina","Argentina",0,6,32,2972,"6",1,43847,"DEN 1,4",0,9190,"Final",2016
0,69.42,69.42,0,0,6,"Barbados","Barbados",0,6,52,202,"4",1,291,"DEN",0,202,"Preliminar",2016
0,164.65,4.94,0.029560591,0.016,4,"Brazil","Brasil",54,6,76,10352,"6",1,209568,"DEN 1,2,3,4",102,345054,"Preliminar",2016
0,NA,NA,NA,NA,1,"Canada","Canadá",0,6,124,0,"6",1,0,"  ",0,0,"Final",2016
0,37.63,10.42,1.33806663,0,3,"Colombia","Colombia",0,6,170,5069,"6",1,48654,"DEN 1,2,3,4",245,18310,"Preliminar",2016
0,93.58,0,0,0,2,"Costa Rica","Costa Rica",0,6,188,0,"6",1,4857,"DEN1,2,3",0,4545,"Final",2016
0,144.59,0,0,0,6,"Dominica","Dominica",0,6,212,0,"4",1,74,"DEN",0,107,"Preliminar",2016
0,18.61,0,12.865792129,0.555,5,"Dominican Republic","República Dominicana",11,6,214,0,"6",1,10649,"DEN",255,1982,"Preliminar",2016
0,12.65,12.65,0.144787645,0,3,"Ecuador","Ecuador",0,6,218,2072,"6",1,16385,"DEN 1,2,4",3,2072,"Preliminar",2016
0,32.22,0.55,0.151515152,0,2,"El Salvador","El Salvador",0,6,222,34,"6",1,6146,"DEN 2",3,1980,"Final",2016
0,197.46,5.43,0,0,6,"French Guiana","Guayana Francesa",0,6,254,15,"4",1,276,"DEN 1,2",0,545,"Preliminar",2016
0,0.9,0.9,0,0,6,"Grenada","Granada",0,6,308,1,"4",1,111,"DEN 1",0,1,"Preliminar",2016
0,1.91,1.91,0,0,6,"Guadeloupe","Guadalupe",0,6,312,9,"4",1,471,"DEN",0,9,"Preliminar",2016
0,6,0,0,0,2,"Guatemala","Guatemala",0,6,320,0,"6",1,16673,"DEN 1,2,3,4",0,1000,"Preliminar",2016
0,8.3,8.3,0,0,6,"Guyana","Guyana",0,6,328,64,"4",1,771,"DEN",0,64,"Preliminar",2016
0,50.4,0,2.010658915,0,2,"Honduras","Honduras",0,6,340,0,"6",1,8190,"DEN",83,4128,"Preliminar",2016
0,7.35,0.82,0,0,6,"Jamaica","Jamaica",0,6,388,23,"6",1,2803,"DEN",0,206,"Preliminar",2016
