"X0","Incidence_Rate","Lab_Confirm_Incidence_rate","X_SD_D_x100","CFR","ID","Country_or_Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological_Week","Number_of_Records","Population_x_1000","Serotype","Severe_Dengue","Total_of_Dengue_Cases","Type","Year","Week_Cases_Dengue","Week_Range"
0,"17.39",6.52,0,0,6,"Antigua and Barbuda","Antigua y Barbuda",0,51,28,6,"28",1,92,"DEN",0,16,"Preliminar",2015
0,"2.32",0.26,0,0,6,"Bahamas","Bahamas",0,51,44,1,"30",1,388,"DEN",0,9,"Preliminar",2015
0,"33.33",5.5,0,0,6,"Barbados","Barbados",0,51,52,16,"32",1,291,"DEN 1",0,97,"Preliminar",2015
0,"80.46",31.61,0,0,2,"Belize","Belice",0,51,84,110,"32",1,348,"DEN 2",0,280,"Preliminar",2015
0,"312.12",312.12,0.970873786,0,6,"Virgin Islands (UK)","Islas Vírgenes (RU)",0,51,92,103,"40",1,33,"DEN",1,103,"Preliminar",2015
0,"",NA,NA,NA,1,"Canada","Canadá",0,51,124,0,"51",1,0,"  ",0,0,"Preliminar",2015
0,"338.50",0,0.035435861,0,2,"Costa Rica","Costa Rica",0,51,188,0,"51",1,5002,"DEN 1,2,3",6,16932,"Final",2015
0,"33.78",2.7,0,0,6,"Dominica","Dominica",0,51,212,2,"24",1,74,"DEN",0,25,"Preliminar",2015
0,"768.69",154.92,0.736901773,0.012,2,"El Salvador","El Salvador",6,51,222,9955,"50",1,6426,"DEN 1,2,3",364,49396,"Preliminar",2015
0,"9.91",9.91,0,0,6,"Grenada","Granada",0,51,308,11,"32",1,111,"DEN",0,11,"Preliminar",2015
0,"98.42",7.55,0.243780473,0.056,2,"Guatemala","Guatemala",9,51,320,1228,"48",1,16255,"DEN 1,2,3,4",39,15998,"Preliminar",2015
0,"17.57",17.57,0,0,6,"Guyana","Guyana",0,51,328,142,"24",1,808,"DEN",0,142,"Preliminar",2015
0,"0.53",0,0,0,6,"Haiti","Haití",0,51,332,0,"22",1,10604,"DEN 1,2,3,4",0,56,"Preliminar",2015
0,"526.07",0,2.367090893,0.009,2,"Honduras","Honduras",4,51,340,0,"51",1,8424,"DEN",1049,44316,"Preliminar",2015
0,"3.13",0.39,0,0,6,"Jamaica","Jamaica",0,51,388,11,"50",1,2813,"DEN 4",0,88,"Preliminar",2015
0,"174.60",21.16,2.464523033,0.018,2,"Mexico","México",39,51,484,26501,"51",1,125236,"DEN 1,2,3,4",5389,218663,"Preliminar",2015
0,"0.00",0,NA,NA,6,"Montserrat","Montserrat",0,51,500,0,"32",1,5,"  ",0,0,"Preliminar",2015
0,"",NA,NA,NA,6,"Aruba","Aruba",NA,51,533,NA,"-",1,112,"  ",NA,NA,"Preliminar",2015
0,"729.14",60.14,0.019727325,0.02,2,"Nicaragua","Nicaragua",9,51,558,3763,"49",1,6257,"DEN 2,3",9,45622,"Preliminar",2015
0,"55.62",42.83,0.135256988,0.045,2,"Panama","Panamá",1,51,591,1708,"45",1,3988,"DEN 1,2,3",3,2218,"Preliminar",2015
0,"49.46",1.44,0,0,5,"Puerto Rico","Puerto Rico",0,51,630,53,"50",1,3680,"DEN 1,2,3,4",0,1820,"Preliminar",2015
0,"4,755.56",88.89,0,0,6,"Saint Barthelemy","San Bartolomé",0,51,652,8,"49",1,9,"DEN",0,428,"Preliminar",2015
0,"9.62",1.92,0,0,6,"Saint Kitts and Nevis","Saint Kitts y Nevis",0,51,659,1,"24",1,52,"DEN",0,5,"Preliminar",2015
0,"50.00",12.5,0,0,6,"Anguilla","Anguila",0,51,660,2,"28",1,16,"DEN",0,8,"Preliminar",2015
0,"7.93",5.49,0,0,6,"Saint Lucia","Santa Lucía",0,51,662,9,"32",1,164,"DEN 1",0,13,"Preliminar",2015
0,"0.97",0.97,0,0,6,"Saint Vincent and the Grenadines","San Vicente y las Granadinas",0,51,670,1,"28",1,103,"DEN",0,1,"Preliminar",2015
0,"0.36",0.36,0,0,6,"Suriname","Suriname",0,51,740,2,"21",1,548,"DEN",0,2,"Preliminar",2015
0,"2.08",0.07,0,0,6,"Trinidad and Tobago","Trinidad y Tobago",0,51,780,1,"4",1,1347,"DEN 1",0,28,"Preliminar",2015
0,"192.00",192,0,0,6,"Turks and Caicos Islands","Islas Turcas y Caicos",0,51,796,96,"24",1,50,"DEN",0,96,"Preliminar",2015
0,"0.18",0.18,0,0,1,"United States of America","Estados Unidos de América",0,51,840,576,"51",1,325128,"DEN",0,576,"Preliminar",2015
0,"2.88",2.88,0,0,6,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,51,850,3,"51",1,104,"DEN",0,3,"final",2015
0,"3,629.27",148.78,0,0,6,"Saint Martin","Isla de San Martín (Francia)",0,51,663,61,"49",1,41,"DEN",0,1488,"Preliminar",2015
0,"0.00",0,NA,NA,6,"Bermuda","Bermuda",0,51,60,0,"32",1,70,"  ",0,0,"Preliminar",2015
0,"993.51",118.7,0,0,6,"French Guiana","Guayana Francesa",0,51,254,311,"49",1,262,"DEN 1,2,4",0,2603,"Preliminar",2015
0,"42.77",2.98,0,0,6,"Guadeloupe","Guadalupe",0,51,312,14,"49",1,470,"DEN",0,201,"Preliminar",2015
0,"50.99",1.97,0,0,6,"Martinique","Martinica",0,51,474,8,"49",1,406,"DEN",0,207,"Preliminar",2015
0,"8.81",0.84,0,0,4,"Argentina","Argentina",0,51,32,354,"51",1,42155,"DEN 1,4",0,3712,"Preliminar",2015
0,"240.57",NA,0.32424688,NA,3,"Bolivia","Bolivia",NA,51,68,NA,"51",1,11025,"DEN",86,26523,"Final",2015
0,"796.34",239.5,0.095388017,0.053,4,"Brazil","Brasil",854,51,76,487763,"51",1,203657,"DEN 1,2,3,4",1547,1621797,"Preliminar",2015
0,"0.04",0.04,0,0,4,"Chile","Chile",0,51,152,7,"9",1,17924,"DEN",0,7,"Preliminar",2015
